"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"MF","GO:0004386","helicase activity",132,-0.748471027944957,-2.08821276923172,1e-10,1.59325581395349e-08,1.21860465116279e-08,1346,"tags=41%, list=13%, signal=36%","EIF4A3/DHX9/DDX51/XRCC5/DDX28/DNA2/DHX37/CHD1L/TTF2/RAD50/DDX52/RUVBL2/BLM/DHX15/DHX29/DDX27/RFC3/HLTF/RFC2/DDX49/RAD54L/AQR/DHX30/MCM9/POLQ/DSCC1/DHX36/RFC5/MCM5/RAD54B/DDX24/DDX31/DDX54/SMARCAL1/SMARCA4/DDX56/MCM8/BRIP1/HELQ/HELLS/GINS2/DDX11/CHTF18/RFC4/MCM3/MCM2/WRNIP1/RAD51/MCM6/RECQL4/GINS4/MCM4/ERCC6L/MCM7"
"CC","GO:0005819","spindle",291,-0.654232354150433,-1.9457441237375,1e-10,1.59325581395349e-08,1.21860465116279e-08,1549,"tags=35%, list=15%, signal=30%","MAD2L2/CDC14A/BIRC6/SLC25A5/ZW10/CBX1/VRK1/MYH10/RIF1/DCTN3/TUBG1/RAD21/CKAP2/MAPRE3/MAPRE2/KLHL22/TUBGCP6/KIF20B/MAPRE1/CCNB1/PIN4/BOD1L1/CEP162/PINX1/WDR62/TPR/WDR73/KNTC1/NSUN2/TTLL12/INCENP/NPM1/SHCBP1/SKA1/CENPF/RANGAP1/IQCB1/CENPE/SKA2/KATNA1/HDAC3/POC1A/GPSM2/RACGAP1/BUB1B/MAD2L1/CEP44/CKAP2L/CDC7/CDK1/AURKB/ODF2/TOPBP1/TPX2/ATM/KIF20A/HSPB1/ECT2/ESPL1/HAUS1/NUMA1/NUSAP1/SPDL1/KIF4A/KIF23/HAUS8/MAP9/HAUS7/NIN/MAD2L1BP/NUBP2/KIF18A/TACC3/HAUS4/TUBGCP2/HAUS5/DLGAP5/CSPP1/PRC1/KIF2C/DSN1/SPAG5/PLK4/HAUS3/ASPM/CDCA8/BIRC5/DDX11/TTK/KIF11/KNSTRN/PLK1/KIF14/CDC6/SPICE1/KIF15/RB1/AURKA/TERF1/HAUS6/SKA3"
"BP","GO:0006260","DNA replication",224,-0.77249090753266,-2.2605885730097,1e-10,1.59325581395349e-08,1.21860465116279e-08,984,"tags=42%, list=9%, signal=39%","RAD50/STOML2/CDC45/RBBP4/BLM/RRM2/ORC1/CCNA2/RMI1/RFC1/RFC3/POLA2/GINS1/RFC2/CDAN1/LRWD1/POLH/GRWD1/RBBP8/POLD1/RFWD3/SSBP1/TERF2/MCM9/PCNA/POLL/POLQ/DSCC1/CDC7/CDK1/RFC5/MCM5/PRIM1/ORC5/BRCA1/TOPBP1/ATM/CCNE2/CHEK1/CHAF1B/SMARCAL1/RPA2/GEN1/CLSPN/ATRIP/NASP/RAD9A/MCM8/PRIM2/BRIP1/RRM1/WDHD1/ORC3/LIG1/ATR/ORC2/ORC4/DBF4/ESCO2/CHAF1A/GINS2/DDX11/E2F8/POLD3/POLA1/CHTF18/RFC4/CDC6/BARD1/GINS3/MCM3/MCM10/TERF1/GMNN/CDK2/MCM2/WRNIP1/RAD51/TONSL/ATAD5/MCM6/RECQL4/POLD2/TICRR/E2F7/TIPIN/GINS4/MCM4/MCM7/DBF4B/MMS22L/CDT1/POLE/POLE2/TIMELESS"
"BP","GO:0006261","DNA-dependent DNA replication",131,-0.841741310620791,-2.34959023293822,1e-10,1.59325581395349e-08,1.21860465116279e-08,771,"tags=50%, list=7%, signal=47%","RFC1/RFC3/POLA2/GINS1/RFC2/LRWD1/POLD1/RFWD3/SSBP1/TERF2/MCM9/PCNA/POLQ/DSCC1/CDC7/RFC5/MCM5/PRIM1/ORC5/TOPBP1/CCNE2/SMARCAL1/RPA2/GEN1/PRIM2/WDHD1/ORC3/LIG1/ORC2/ORC4/DBF4/GINS2/DDX11/E2F8/POLD3/POLA1/CHTF18/RFC4/CDC6/GINS3/MCM3/MCM10/TERF1/GMNN/CDK2/MCM2/WRNIP1/RAD51/TONSL/ATAD5/MCM6/RECQL4/POLD2/TICRR/E2F7/TIPIN/GINS4/MCM4/MCM7/DBF4B/MMS22L/CDT1/POLE/POLE2/TIMELESS"
"BP","GO:0006281","DNA repair",437,-0.664298746769837,-2.02910245515478,1e-10,1.59325581395349e-08,1.21860465116279e-08,1581,"tags=32%, list=15%, signal=29%","ZMPSTE24/BCCIP/FIGNL1/DDB2/MAD2L2/FEN1/FANCL/WRN/PARPBP/ALKBH2/XRCC2/RNASEH2A/RIF1/SMARCAD1/SMC6/RAD21/CHEK2/DHX9/DEK/SSRP1/ASCC1/XRCC5/DNA2/KDM2A/SUPT16H/EXO1/POLR2E/MUS81/CETN2/HINFP/PAGR1/DCLRE1B/BOD1L1/LIG4/CHD1L/POLR2K/TDP2/RAD50/CDC45/GTF2H5/RUVBL2/PMS1/NSMCE2/USP1/BLM/NPM1/CCNH/APTX/REXO4/ASCC2/VCP/FANCA/RMI1/RFC1/RFC3/FAAP100/UBB/RFC2/RAD54L/POLH/RBBP8/POLD1/SWI5/AQR/RFWD3/SLF2/GTF2H2/TERF2/COPS6/MCM9/PCNA/POLL/APEX1/POLQ/CDC7/CDK1/RFC5/MCM5/RAD54B/RAD52/BRCA1/TOPBP1/ANKLE1/SWSAP1/ATM/CHEK1/FANCG/PARP1/CHAF1B/PMS2/SMARCAL1/RPA2/GEN1/SLF1/CLSPN/PTTG1/ATRIP/RAD9A/MCM8/BRIP1/FAAP24/UNG/WDHD1/LIG1/HELQ/ATR/MSH2/FANCD2/FOXM1/RAD51AP1/ESCO2/CHAF1A/GINS2/DDX11/POLD3/POLA1/FANCI/RFC4/BARD1/TERF2IP/MCM3/PALB2/CDK2/MCM2/WRNIP1/FANCB/RAD51/TONSL/MCM6/RECQL4/POLD2/TICRR/GINS4/MCM4/MSH6/SFR1/MCM7/MMS22L/POLE/UHRF1/POLE2/TIMELESS"
"BP","GO:0006302","double-strand break repair",192,-0.693412552964053,-2.00790528131065,1e-10,1.59325581395349e-08,1.21860465116279e-08,1561,"tags=38%, list=15%, signal=33%","FIGNL1/MAD2L2/FEN1/WRN/PARPBP/XRCC2/RIF1/SMARCAD1/RAD21/CHEK2/DEK/XRCC5/DNA2/KDM2A/MUS81/DCLRE1B/LIG4/TDP2/RAD50/CDC45/NSMCE2/BLM/APTX/VCP/RMI1/RAD54L/RBBP8/SWI5/RFWD3/SLF2/MCM9/POLL/POLQ/CDC7/MCM5/RAD54B/RAD52/BRCA1/SWSAP1/ATM/CHEK1/PARP1/SMARCAL1/RPA2/GEN1/SLF1/MCM8/BRIP1/HELQ/MSH2/FANCD2/FOXM1/RAD51AP1/ESCO2/GINS2/DDX11/POLA1/BARD1/TERF2IP/MCM3/PALB2/MCM2/FANCB/RAD51/TONSL/MCM6/RECQL4/GINS4/MCM4/SFR1/MCM7/MMS22L/TIMELESS"
"BP","GO:0006310","DNA recombination",204,-0.689015449684642,-2.00928615969184,1e-10,1.59325581395349e-08,1.21860465116279e-08,1662,"tags=38%, list=16%, signal=33%","HSPD1/SMCHD1/TSN/EXOSC6/FIGNL1/MAD2L2/FEN1/WRN/PARPBP/XRCC2/RIF1/ENDOG/SMARCAD1/SMC6/RAD21/XRCC5/UBR2/EXO1/MUS81/PAGR1/LIG4/RAD50/CDC45/TFRC/RUVBL2/NSMCE2/BLM/RMI1/RAD54L/KPNA2/RBBP8/EXOSC3/SWI5/RFWD3/TERF2/MCM9/POLL/APEX1/POLQ/CDC7/PSMC3IP/MCM5/RAD54B/RAD52/BRCA1/SWSAP1/ATM/CHEK1/PARP1/TOP2A/RPA2/GEN1/MND1/MCM8/BRIP1/UNG/HELQ/MSH2/FANCD2/RAD51AP1/GINS2/TERF2IP/MCM3/PALB2/MCM2/FANCB/RAD51/TONSL/ATAD5/MCM6/RECQL4/GINS4/MCM4/MSH6/SFR1/MCM7/MMS22L/TIMELESS"
"BP","GO:0007059","chromosome segregation",247,-0.721032397911294,-2.12111894326738,1e-10,1.59325581395349e-08,1.21860465116279e-08,1549,"tags=42%, list=15%, signal=36%","MAD2L2/PSMG2/RRS1/FEN1/CCNE1/SLC25A5/ZW10/CENPH/SMARCAD1/TUBG1/SMC6/RAD21/KLHL22/CENPW/RCC1/NUF2/MUS81/TOP3A/HDAC8/CCNB1/NAA50/PINX1/TPR/CDCA2/NSMCE2/INCENP/NCAPD3/NUP37/NDC1/NSL1/RMI1/SKA1/BANF1/CENPF/ANAPC11/NCAPD2/CENPE/SKA2/CENPN/ANAPC5/SLF2/BUB1/RACGAP1/OIP5/BUB1B/ANAPC4/MAD2L1/DSCC1/AURKB/TOP3B/BRCA1/ATM/CCNE2/MIS18A/TOP2A/ECT2/SPC25/ESPL1/GEN1/NUMA1/NUSAP1/SPDL1/KIF4A/SLF1/KIF23/PTTG1/CENPQ/CENPK/MIS12/KIF18A/TACC3/BRIP1/SMC4/NCAPG/DLGAP5/UBE2C/PRC1/KIF2C/DSN1/MKI67/SPAG5/FANCD2/CDCA8/BIRC5/ESCO2/NDC80/NCAPH/DDX11/TTK/SMC2/PMF1/KNSTRN/PLK1/KIF14/CDC6/SPICE1/RB1/CENPT/TERF1/P3H4/NCAPG2/SKA3/CDT1"
"BP","GO:0007162","negative regulation of cell adhesion",180,0.627022364977826,2.09611320357779,1e-10,1.59325581395349e-08,1.21860465116279e-08,1732,"tags=30%, list=16%, signal=26%","CCL25/MYOC/PLXNB1/FGL1/PLXNA4/DLG5/ZNF703/FBLN1/MAP4K4/ZBTB7B/KLF4/PDE5A/PRKAR1A/APOD/WNK1/PDE3B/PLXNA3/DUSP1/YTHDF2/PTEN/HAVCR2/VEGFA/ARG1/SOCS5/CLASP2/C1QTNF1/PPM1F/BCL6/NOTCH1/TGFB1/NF1/POSTN/JAM3/NF2/RC3H1/EPB41L5/SOCS6/FZD7/SFTPD/ANXA1/JAG1/BCAS3/GTPBP4/THBS1/SNAI2/ADAM10/CD9/CDH13/COL1A1/LRP1/PTPN11/CASP3/CEBPB/PIK3R1"
"BP","GO:0007346","regulation of mitotic cell cycle",499,-0.579139355949582,-1.77750119105205,1e-10,1.59325581395349e-08,1.21860465116279e-08,1565,"tags=31%, list=15%, signal=28%","PIN1/NLE1/MAD2L2/PSMD12/PSMG2/CDC14A/HYAL1/TUBA4A/ZW10/PSMA2/ANGEL2/DCTN3/CDK4/TUBG1/RAD21/CDK6/PKIA/CHEK2/PSMD1/PSMA6/PSMC6/KLHL22/RCC1/PSMA4/AURKAIP1/PSMD3/LSM10/SSNA1/KIF20B/MUS81/CETN2/MAPRE1/CCNB1/DCLRE1B/RNASEH2B/PINX1/ID2/PSMA5/PSMD8/DDIAS/RINT1/PSMD6/PSMD2/TPR/CDC45/PSMD7/PSMD13/CTDSP2/CDK5RAP3/KNTC1/NSMCE2/BLM/TTLL12/INCENP/NME6/ASNS/BAX/ORC1/WEE2/ATF2/CUL9/CENPF/PSMB1/ANAPC11/FOXO4/CENPE/DRG1/CEP135/ANAPC5/PSMC4/PNPT1/RFWD3/SLF2/PRMT2/BUB1/PSME3/PRMT1/GPSM2/PCNA/MCPH1/RANBP1/BUB1B/APEX1/ANAPC4/ANAPC2/MAD2L1/CDC7/CDK1/CEP152/AURKB/PSMA3/ODF2/PSMC3/PIDD1/BRCA1/TOPBP1/TPX2/ATM/CHEK1/TOP2A/RPA2/ESPL1/HAUS1/GEN1/NUMA1/NUSAP1/SPDL1/GTSE1/SLF1/HAUS8/MAP9/CLSPN/HAUS7/PTTG1/MAD2L1BP/PRMT5/RAD9A/TACC3/HAUS4/HAUS5/DLGAP5/UBE2C/HSP90AA1/HMMR/MSH2/MKI67/PLK4/FANCD2/HAUS3/CKS1B/CCNB3/NDC80/CEP41/TTK/E2F8/ANLN/KIF11/RBL1/OBSL1/PLK1/KIF14/CDC6/RB1/ZWILCH/AURKA/HAUS6/CDK2/CENPJ/ATAD5/PKMYT1/TICRR/E2F7/TIPIN/E2F1/DBF4B/CDT1"
"MF","GO:0008094","DNA-dependent ATPase activity",93,-0.772926205004876,-2.07464413934303,1e-10,1.59325581395349e-08,1.21860465116279e-08,1043,"tags=43%, list=10%, signal=39%","CHD1L/TTF2/RAD50/RBBP4/RUVBL2/BLM/RFC1/RFC3/HLTF/RFC2/RAD54L/MCM9/POLQ/DSCC1/DHX36/RFC5/MCM5/RAD54B/TOP2A/SMARCAL1/SMARCA4/MCM8/BRIP1/HELQ/MSH2/GINS2/DDX11/CHTF18/RFC4/MCM3/MCM2/WRNIP1/RAD51/MCM6/RECQL4/GINS4/MCM4/MSH6/ERCC6L/MCM7"
"MF","GO:0016887","ATPase activity",312,-0.662530312676477,-1.98472627619625,1e-10,1.59325581395349e-08,1.21860465116279e-08,1483,"tags=36%, list=14%, signal=32%","TNNT3/MYO5A/XRCC2/ATP2A2/MYH10/LONP1/ABCC10/SMARCAD1/EIF4A3/DHX9/ATAD1/PSMC6/DDX51/XRCC5/ATP6V1F/DDX28/DNA2/ABCB9/KIF20B/CLPP/ABCC1/ABCE1/DHX37/HSPA14/CHD1L/PSMD6/ABCB11/TTF2/RAD50/ABCF3/RBBP4/NSF/DDX52/RUVBL2/PMS1/ABCF1/HSPA9/BLM/ABCF2/DHX15/DHX29/DDX27/AK6/VCP/RFC1/RFC3/HLTF/RFC2/TOR1A/ABCD3/DDX49/RAD54L/SPATA5L1/IDE/AQR/PSMC4/ABCC4/KATNA1/DHX30/MCM9/POLQ/DSCC1/DHX36/RFC5/MCM5/MDN1/PSMC3/RAD54B/DDX24/DDX31/SWSAP1/ATP2A1/KIF20A/DDX54/TOP2A/PMS2/SMARCAL1/DNHD1/NVL/KIF23/SMARCA4/DDX56/ATP13A1/KIF18A/MCM8/BRIP1/HSP90AA1/KIF2C/HELQ/HELLS/MSH2/HSPA5/GINS2/DDX11/CHTF18/KIF11/RFC4/KIF14/KIF15/MCM3/MCM2/WRNIP1/RAD51/ATAD5/MCM6/RECQL4/GINS4/MCM4/MSH6/ERCC6L/MCM7"
"BP","GO:0022613","ribonucleoprotein complex biogenesis",384,-0.588085340099509,-1.78523697011774,1e-10,1.59325581395349e-08,1.21860465116279e-08,2126,"tags=40%, list=20%, signal=33%","WDR55/RRP36/MRPL36/PRMT7/DKC1/UTP6/SNRNP200/GEMIN7/SUV39H1/LSM2/NGDN/ZNF658/EIF6/NOP58/RPL5/KRI1/SRSF9/PTGES3/RPL7L1/MRPS2/EXOSC2/DDX47/POLR2D/IMP3/NAF1/PA2G4/MCTS1/PRPF31/EXOSC6/MYBBP1A/PAK1IP1/RRP7A/METTL17/CRNKL1/NPM3/MRPL22/NLE1/NOC4L/CD2BP2/RRS1/DENR/MTG2/NSUN3/USP39/EXOSC8/MTERF3/NOP16/SNRPE/WDR75/SNU13/MRPL1/ERI2/TSR3/TRMT61B/C1QBP/EIF4A3/DHX9/MPHOSPH10/NAT10/SNRPC/TEX10/WDR77/DDX51/XRCC5/XPO1/DDX28/RPF1/SRSF6/NHP2/SF3A3/RRP15/ERI1/RRN3/ABCE1/LSM4/SNRPD2/PIN4/DHX37/LYAR/MRPS7/GTF2H5/DDX52/UTP20/RUVBL2/RIOK1/BOP1/RRP8/MAK16/NPM1/DHX29/MPHOSPH6/SNRPG/WDR43/REXO4/STRAP/DDX27/EIF3J/RPF2/EIF2S2/PWP2/FASTKD2/WDR12/WDR46/RBMX/UTP15/KRR1/TSR2/DDX49/EIF2D/COIL/TRMT112/PES1/EXOSC3/BYSL/HEATR3/NOP10/EMG1/EXOSC10/EIF5/UTP3/FBL/NOL6/NOP9/NOM1/NOP2/DHX30/GAR1/USP4/SMN1/TFB1M/PWP1/HEATR1/MDN1/MTERF4/FTSJ3/EXOSC9/RSL1D1/DDX31/ATM/DDX54/BMS1/PSIP1/RRP1/RRP12/NOC2L/SNRPF/NVL/DDX56/PRMT5/HSP90AA1/HELQ/TSR1/ATR"
"BP","GO:0030155","regulation of cell adhesion",457,0.524188500408967,1.88961563882662,1e-10,1.59325581395349e-08,1.21860465116279e-08,1683,"tags=26%, list=16%, signal=23%","CCL25/LCK/MYOC/GSK3B/ABL2/DOCK5/PLXNB1/ZBTB16/ABI3BP/UTRN/FGL1/PLXNA4/ACTG1/FOXA1/FOXF1/DLG5/ZNF703/FBLN1/MAP4K4/ZBTB7B/DUSP26/CAV1/EPO/KLF4/TNFSF11/RET/PDE5A/PRKAR1A/APOD/BMP7/WNK1/ZMIZ1/ZBTB1/TGM2/PDE3B/CELA2A/S1PR1/PLXNA3/DUSP1/EFNB2/EDIL3/CYTH1/CRK/YTHDF2/MAGI1/PIEZO1/PTEN/DISC1/HAVCR2/NEDD9/LMO7/PTPRU/RAC3/PRLR/VEGFA/SRF/PLEKHA2/MYO10/EPHA8/ARG1/MEGF10/SOX4/SOCS5/CLASP2/C1QTNF1/TSC1/PPM1F/BCL6/UNC13D/NOTCH1/TGFB1/NF1/POSTN/JAM3/PKD1/GPR4/VAV3/NF2/RC3H1/YES1/LDB1/EPB41L5/SOCS6/SLK/COL26A1/GLI2/LAMA5/FZD7/SFTPD/EPHB3/ANXA1/F11R/ITGA6/RREB1/JAG1/RELA/BCAS3/GTPBP4/FN1/TJP1/GPM6B/THBS1/EPB41L4B/SNAI2/ADAM10/IL6ST/TRIOBP/CD9/PPP1CB/CDH13/COL1A1/BCL2/CELSR2/LRP1/PTPN11/CASP3/CEBPB/CLASP1"
"BP","GO:0033260","nuclear DNA replication",55,-0.862013446755659,-2.15940076778039,1e-10,1.59325581395349e-08,1.21860465116279e-08,771,"tags=64%, list=7%, signal=59%","RFC1/RFC3/POLA2/GINS1/RFC2/POLD1/TERF2/PCNA/CDC7/RFC5/MCM5/PRIM1/RPA2/PRIM2/ORC3/LIG1/DBF4/POLD3/POLA1/RFC4/MCM3/TERF1/GMNN/MCM2/RAD51/ATAD5/MCM6/POLD2/TIPIN/MCM4/MCM7/DBF4B/CDT1/POLE/POLE2"
