"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0006260","DNA replication",224,-0.628257591991223,-1.78784938005376,1.41742035350564e-07,6.47383122791145e-05,6.00289953221513e-05,1166,"tags=33%, list=11%, signal=30%","SETMAR/TOPBP1/CDC6/POLQ/MCM5/E2F8/DDX11/E2F7/CHEK1/PRIM1/CHAF1B/MCM10/BRCA1/CHAF1A/DBF4/ATRIP/CLSPN/RFC5/PRIM2/CHTF18/FANCM/EME1/MCM8/CDK2/ING4/SIN3A/SMARCAL1/ORC4/ORC2/NBN/MCM2/ATAD5/ATR/KAT7/ORC3/NASP/POLD3/RAD9A/WDHD1/RFC4/ATM/JUN/REV1/GINS3/POLD2/TIPIN/POLL/CDAN1/ESCO2/SLX4/POLI/MCM3/GINS2/LIG1/BARD1/TONSL/MCM4/RPA1/TERF1/BRIP1/POLA1/RECQL4/DBF4B/RAD51/GMNN/WRNIP1/GINS4/MCM7/MCM6/POLE2/CDT1/MMS22L/TICRR/POLE/TIMELESS"
"BP","GO:0045540","regulation of cholesterol biosynthetic process",43,-0.875572278514959,-2.01051325152674,1.99543998908391e-07,7.74826980029143e-05,7.18463047957022e-05,831,"tags=49%, list=8%, signal=45%","ERLIN2/ELOVL6/SCD/ACACA/MBTPS2/DHCR7/PMVK/SC5D/FASN/TM7SF2/IDI1/CYP51A1/SCAP/SREBF2/MVD/HMGCS1/FDPS/FDFT1/SQLE/MVK/LSS"
"BP","GO:0106118","regulation of sterol biosynthetic process",43,-0.875572278514959,-2.01051325152674,1.99543998908391e-07,7.74826980029143e-05,7.18463047957022e-05,831,"tags=49%, list=8%, signal=45%","ERLIN2/ELOVL6/SCD/ACACA/MBTPS2/DHCR7/PMVK/SC5D/FASN/TM7SF2/IDI1/CYP51A1/SCAP/SREBF2/MVD/HMGCS1/FDPS/FDFT1/SQLE/MVK/LSS"
"BP","GO:0008202","steroid metabolic process",219,-0.633263551833285,-1.80027196850074,2.03574451036704e-07,7.74826980029143e-05,7.18463047957022e-05,831,"tags=23%, list=8%, signal=21%","ERLIN2/MECP2/HSD3B7/ELOVL6/CYP2D6/TSPO/HSD17B3/ADM/CLN8/KIT/NPC1L1/NPC2/SCD/ACACA/MBTPS2/LDLR/DHCR7/NR1D1/PMVK/SNX17/HSD17B7/ACLY/PRKAG2/MSMO1/CYP26B1/SC5D/FASN/CYB5R2/NSDHL/INSIG2/CYP24A1/DHCR24/TM7SF2/IDI1/PPARGC1A/CYP51A1/OSBPL9/SCAP/PPARD/SREBF2/VDR/MVD/HMGCS1/EBP/FDPS/ACAT2/FDFT1/SQLE/MVK/LSS"
"BP","GO:0006261","DNA-dependent DNA replication",131,-0.696575531547682,-1.89155219194441,4.70228662047078e-07,0.000169554555983396,0.000157220497255076,1166,"tags=40%, list=11%, signal=36%","SETMAR/TOPBP1/CDC6/POLQ/MCM5/E2F8/DDX11/E2F7/PRIM1/MCM10/DBF4/RFC5/PRIM2/CHTF18/FANCM/EME1/CDK2/SMARCAL1/ORC4/ORC2/NBN/MCM2/ATAD5/KAT7/ORC3/POLD3/WDHD1/RFC4/GINS3/POLD2/TIPIN/MCM3/GINS2/LIG1/TONSL/MCM4/RPA1/TERF1/POLA1/RECQL4/DBF4B/RAD51/GMNN/WRNIP1/GINS4/MCM7/MCM6/POLE2/CDT1/MMS22L/TICRR/POLE/TIMELESS"
"BP","GO:0006694","steroid biosynthetic process",140,-0.674275389422408,-1.84369326910117,2.69298829121729e-06,0.000922483139156482,0.000855378123026123,831,"tags=29%, list=8%, signal=27%","ERLIN2/HSD3B7/ELOVL6/TSPO/HSD17B3/ADM/NPC1L1/SCD/ACACA/MBTPS2/DHCR7/NR1D1/PMVK/HSD17B7/ACLY/PRKAG2/MSMO1/SC5D/FASN/CYB5R2/NSDHL/INSIG2/DHCR24/TM7SF2/IDI1/PPARGC1A/CYP51A1/OSBPL9/SCAP/SREBF2/VDR/MVD/HMGCS1/EBP/FDPS/ACAT2/FDFT1/SQLE/MVK/LSS"
"BP","GO:0006364","rRNA processing",196,0.629739170251969,1.71255545804576,5.78523607257061e-06,0.00188736439681815,0.00175007016029893,1711,"tags=15%, list=16%, signal=13%","MRM1/DDX10/RPP38/RPUSD2/WDR74/LYAR/NOP56/PIH1D1/RPUSD4/RRP9/TBL3/CHD7/FCF1/DKC1/UTP6/NSUN5/BOP1/MAK16/FDXACB1/NAF1/RRP15/DIS3/NOL6/RPP40/RPF1/UTP14A/WDR75/DDX18/UTP4/NOB1"
"BP","GO:0006397","mRNA processing",416,0.539783197088232,1.55421267070753,7.88260076193066e-06,0.00245471353727213,0.00227614811474888,1893,"tags=26%, list=18%, signal=23%","GTF2H1/SYNCRIP/SFPQ/JMJD6/DAZAP1/PPP1R8/CDK12/PABPN1/CDK13/CHERP/NONO/SRPK3/SF1/ZPR1/DCPS/SART3/METTL3/CDK9/POLR2A/ZNF830/CMTR2/CASC3/RBM4/DDX5/RBM25/DBR1/DYRK1A/SNW1/ZBTB7A/NCBP1/CCNT1/SAFB/RBM39/PPIE/PRPF38A/RBM4B/KHSRP/LUC7L2/HSF1/PDE12/RBM27/CWC25/CPSF6/RBBP6/U2AF1/RNMT/RPRD1A/HNRNPR/POLR2H/KHDRBS3/PCF11/CLP1/PRKRIP1/PPP4R2/METTL14/SF3B1/CPSF4/PRKACA/TXNL4A/PRPF38B/POLDIP3/MFAP1/CPSF2/PHRF1/HNRNPA1L2/HNRNPM/HNRNPL/PRPF40A/AFF2/RBM15B/AKAP17A/PRPF3/SRPK2/PRPF4B/ACIN1/NUDT21/SRSF2/TSEN2/RAVER1/SRRM2/LUC7L3/FIP1L1/ERCC3/PNN/SRSF1/TARDBP/RPRD2/FXR2/HNRNPC/GRSF1/CCNB1/SNIP1/XAB2/CDC40/TIA1/SLTM/HNRNPU/AAR2/TGS1/IWS1/SSU72/RBM26/GTF2F2/CSTF3/SCAF8/WTAP/PTBP2/CELF3/LUC7L/ALYREF"
"BP","GO:0019218","regulation of steroid metabolic process",92,-0.715064165063542,-1.85671541179253,1.04718242378405e-05,0.0031192377327585,0.00289233223228227,739,"tags=30%, list=7%, signal=29%","ELOVL6/TSPO/ADM/KIT/SCD/ACACA/MBTPS2/LDLR/DHCR7/NR1D1/PMVK/SC5D/FASN/INSIG2/TM7SF2/IDI1/PPARGC1A/CYP51A1/SCAP/SREBF2/VDR/MVD/HMGCS1/FDPS/FDFT1/SQLE/MVK/LSS"
"BP","GO:0016072","rRNA metabolic process",202,0.612571957161948,1.67306527743145,1.1423615637191e-05,0.00326096628043314,0.00302375089344068,1711,"tags=15%, list=16%, signal=13%","MRM1/DDX10/RPP38/RPUSD2/WDR74/LYAR/NOP56/PIH1D1/RPUSD4/RRP9/TBL3/CHD7/FCF1/DKC1/UTP6/NSUN5/BOP1/MAK16/FDXACB1/NAF1/RRP15/DIS3/NOL6/RPP40/RPF1/UTP14A/WDR75/DDX18/UTP4/NOB1"
"BP","GO:0022616","DNA strand elongation",24,-0.910843613605128,-1.86866910712962,1.31617093751326e-05,0.00360683483716135,0.00334445962437581,540,"tags=54%, list=5%, signal=52%","NBN/POLD3/RFC4/GINS3/POLD2/MCM3/GINS2/LIG1/MCM4/POLA1/GINS4/MCM7/POLE"
"BP","GO:0034470","ncRNA processing",336,0.555997186141166,1.57362914216631,1.53916783406431e-05,0.00405570724275946,0.00376067930306806,1256,"tags=12%, list=12%, signal=11%","MRM1/INTS5/DDX10/RPP38/TP53RK/AGO1/CTU1/RPUSD2/LIN28B/WDR74/LYAR/TRMT10C/NOP56/INTS6/PIH1D1/PUS1/PARN/AGO3/METTL3/DTWD2/RPUSD4/RRP9/TBL3/CHD7/KTI12/FCF1/DUS3L/CLP1/DKC1/DUS1L/CPSF4/AGO2/UTP6/NSUN5/BOP1/MAK16/INTS12/FDXACB1/NAF1/RRP15/TSEN2/DIS3"
"MF","GO:0002039","p53 binding",51,0.797862687345068,1.83034784151993,1.74467088580628e-05,0.00442694082913291,0.00410490791260855,982,"tags=33%, list=9%, signal=30%","GSK3B/TP53RK/RNF34/SIRT1/DUSP26/EHMT2/STK11/TRIAP1/DAXX/TP53BP1/MAPKAPK5/USP7/USP10/TAF3/ZNF385A/NUAK1/SMYD2"
"BP","GO:0006271","DNA strand elongation involved in DNA replication",18,-0.932639976272435,-1.82617945422633,2.01059675443001e-05,0.00478893637469508,0.00444057049240369,457,"tags=67%, list=4%, signal=64%","POLD3/RFC4/GINS3/POLD2/MCM3/GINS2/LIG1/MCM4/POLA1/GINS4/MCM7/POLE"
"BP","GO:0034660","ncRNA metabolic process",392,0.532968315970223,1.52840669513178,2.05603218798627e-05,0.00478893637469508,0.00444057049240369,1406,"tags=13%, list=13%, signal=12%","MRM1/INTS5/DDX10/RPP38/TP53RK/AGO1/CTU1/RPUSD2/LIN28B/WDR74/MARS2/LYAR/TRMT10C/NOP56/PARS2/INTS6/PIH1D1/PUS1/PARN/AGO3/METTL3/DTWD2/RPUSD4/RRP9/TBL3/CHD7/KTI12/FCF1/KHSRP/YARS2/DUS3L/CLP1/DKC1/DUS1L/CPSF4/AGO2/UTP6/NSUN5/BOP1/MAK16/INTS12/HRAS/FDXACB1/NAF1/RRP15/TSEN2/DIS3/TRMT44/PPA2/RC3H1/NOL6/METTL1"
"BP","GO:0008380","RNA splicing",370,0.53658636871222,1.53577054432851,2.09703826070431e-05,0.00478893637469508,0.00444057049240369,1275,"tags=19%, list=12%, signal=17%","SYNCRIP/SFPQ/JMJD6/DAZAP1/PPP1R8/PPP2CA/CDK12/PIK3R1/PABPN1/CDK13/CHERP/NONO/SRPK3/SF1/ZPR1/DCPS/SART3/METTL3/POLR2A/ZNF830/PPIG/CASC3/RBM4/DDX5/RBM25/DBR1/DYRK1A/SNW1/ZBTB7A/NCBP1/RBM39/PPIE/PRPF38A/RBM4B/KHSRP/LUC7L2/CWC25/U2AF1/HNRNPR/POLR2H/KHDRBS3/PCF11/CLP1/PRKRIP1/PPP4R2/METTL14/SF3B1/CPSF4/TXNL4A/PRPF38B/MFAP1/CPSF2/HNRNPA1L2/HNRNPM/HNRNPL/PRPF40A/AFF2/RBM15B/AKAP17A/PRPF3/SRPK2/PRPF4B/ACIN1/NUDT21/SRSF2/TSEN2/RAVER1/WT1/SRRM2/LUC7L3"
"BP","GO:0033260","nuclear DNA replication",55,-0.771920894081103,-1.85919106756201,2.3703008464172e-05,0.00523836487058201,0.00485730580921148,1058,"tags=47%, list=10%, signal=43%","MCM5/PRIM1/DBF4/RFC5/PRIM2/MCM2/ATAD5/ORC3/POLD3/RFC4/POLD2/TIPIN/MCM3/LIG1/MCM4/RPA1/TERF1/POLA1/DBF4B/RAD51/GMNN/MCM7/MCM6/POLE2/CDT1/POLE"
"BP","GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling",442,0.517642545248326,1.49932845532241,2.52768284206075e-05,0.00541161098467444,0.00501794932626205,1306,"tags=15%, list=12%, signal=14%","G3BP1/EGR1/CCND1/KLF4/GSK3B/WNT11/AGO1/PPP2CA/CTNNBIP1/FZD1/STK4/LGR6/LIMD1/PYGO2/CLTC/SMURF1/SSH1/FBXW11/DLG4/AGO3/ZNRF3/FOXO3/STK11/MYOC/CELSR2/SALL1/PTEN/RUVBL1/MITF/SKI/AMER2/SOX17/ADORA1/ZBTB33/WNK1/CAV1/ADRB2/GPC6/TNRC6C/AP2B1/ARL6/CSNK1D/NLK/GRIN2B/CSNK1G2/GNAQ/APC/AGO2/PSEN1/CTNND2/STRN/NLGN2/TAX1BP3/PPP1R9A/CTDNEP1/AMOTL2/GSK3A/EGFR/SOX7/DACT1/PSMD11/VANGL2/TMEM108/PIAS4/CHRNA1/BRD7"
"BP","GO:0198738","cell-cell signaling by wnt",382,0.523816373801079,1.49689026528203,3.00123599391863e-05,0.00623074781646563,0.00577749895480031,1204,"tags=14%, list=11%, signal=13%","G3BP1/EGR1/CCND1/KLF4/GSK3B/WNT11/AGO1/PPP2CA/CTNNBIP1/FZD1/STK4/LGR6/LIMD1/PYGO2/CLTC/SMURF1/FBXW11/AGO3/ZNRF3/FOXO3/STK11/MYOC/CELSR2/SALL1/PTEN/RUVBL1/MITF/SKI/AMER2/SOX17/ZBTB33/WNK1/CAV1/GPC6/TNRC6C/AP2B1/ARL6/CSNK1D/NLK/CSNK1G2/GNAQ/APC/AGO2/PSEN1/CTNND2/STRN/TAX1BP3/CTDNEP1/AMOTL2/GSK3A/EGFR/SOX7/DACT1/PSMD11"
"BP","GO:0050810","regulation of steroid biosynthetic process",69,-0.730679892152039,-1.82501559860876,4.54974517332794e-05,0.00916773652425581,0.00850083966595484,739,"tags=38%, list=7%, signal=35%","ELOVL6/TSPO/ADM/SCD/ACACA/MBTPS2/DHCR7/NR1D1/PMVK/SC5D/FASN/INSIG2/TM7SF2/IDI1/PPARGC1A/CYP51A1/SCAP/SREBF2/VDR/MVD/HMGCS1/FDPS/FDFT1/SQLE/MVK/LSS"
"BP","GO:0019395","fatty acid oxidation",86,-0.700339156433006,-1.79100256795309,5.28381076922547e-05,0.0103426821657039,0.00959031518564684,722,"tags=14%, list=7%, signal=13%","ADIPOR2/IRS2/ECHDC1/APPL2/ACAD11/PRKAG2/CYP24A1/PPARG/PPARGC1A/PPARD/ACAT2/MFSD2A"
"BP","GO:0016051","carbohydrate biosynthetic process",158,0.629846302004709,1.67923803150773,5.83651916358421e-05,0.0106108682785624,0.00983899239621173,1548,"tags=23%, list=15%, signal=20%","PPP1R3A/GSK3B/LALBA/PER2/B4GALT5/SIRT1/GCK/GCG/RANBP2/SLC35B4/CLTC/INS/CHST14/PPARA/GOT1/GPER1/OGT/B3GNT9/PDK2/USP7/PTPN2/SORBS1/EXT1/ALDOA/PPP4R3B/GSK3A/SIK1/WDR5/HS2ST1/CHST11/PGP/B3GNT2/B3GALNT1/P2RY1/ALDOC/HAS3"
"BP","GO:0016055","Wnt signaling pathway",380,0.524675502974199,1.50114129495346,6.01326269047353e-05,0.0106108682785624,0.00983899239621173,1204,"tags=14%, list=11%, signal=13%","G3BP1/EGR1/CCND1/KLF4/GSK3B/WNT11/AGO1/PPP2CA/CTNNBIP1/FZD1/STK4/LGR6/LIMD1/PYGO2/CLTC/SMURF1/FBXW11/AGO3/ZNRF3/FOXO3/STK11/MYOC/CELSR2/SALL1/PTEN/RUVBL1/MITF/SKI/AMER2/SOX17/ZBTB33/WNK1/CAV1/GPC6/TNRC6C/AP2B1/ARL6/CSNK1D/NLK/CSNK1G2/GNAQ/APC/AGO2/PSEN1/CTNND2/STRN/TAX1BP3/CTDNEP1/AMOTL2/GSK3A/EGFR/SOX7/DACT1/PSMD11"
"BP","GO:0006302","double-strand break repair",192,-0.582236341106682,-1.63708424501738,6.02011074414463e-05,0.0106108682785624,0.00983899239621173,1280,"tags=31%, list=12%, signal=28%","PARP1/XRCC6/PRKDC/PALB2/ZFYVE26/ZSWIM7/SETMAR/ERCC4/POLQ/MCM5/DDX11/XRCC5/CHEK1/ERCC8/BRCA1/RAD54B/OGG1/FANCM/EME1/SWI5/DTX3L/PARP2/RAD54L/MCM8/MUS81/SMARCAL1/FOXM1/NBN/MCM2/TERF2IP/FANCD2/ATM/RAD51AP1/FMN2/RAD52/POLL/ESCO2/SLX4/MCM3/GINS2/BARD1/FIGNL1/TONSL/MCM4/RPA1/MSH2/BRIP1/SLF2/POLA1/RECQL4/SFR1/RAD51/MAD2L2/GINS4/MCM7/MCM6/FANCB/MMS22L/SLF1/TIMELESS"
"BP","GO:0044770","cell cycle phase transition",493,-0.4694537363734,-1.42387800360906,6.04034247356495e-05,0.0106108682785624,0.00983899239621173,1383,"tags=24%, list=13%, signal=22%","MAPK15/PSMB3/SMARCD3/PSMA2/CEP135/ANAPC7/ANAPC11/PSMB2/SKP1/CDC73/DCTN3/TOPAZ1/PSMB1/PRKDC/PSMA1/HAUS8/HAUS3/HAUS5/PSMA4/HSP90AA1/HAUS6/TOPBP1/CDC6/MCM5/ALMS1/DDB1/PIAS1/E2F8/E2F7/IQGAP3/HMMR/CHEK1/PRIM1/TTK/MEPCE/PSMA5/SKP2/MCM10/BRCA1/DBF4/KNTC1/CLSPN/HAUS4/HAUS7/MYC/CNOT6/PSMC4/MECP2/ZFYVE19/PRIM2/CENPF/PLK4/SFI1/PSMA3/PRMT2/NPM1/FBXL6/CSNK1E/CEP131/MCM8/CEP41/ANLN/CDK2/CEP250/CKS1B/SIN3A/KDM8/FOXM1/CEP57/ORC4/ORC2/NBN/APPL2/MCM2/HINFP/ATAD5/PHF8/KIF14/CCNI/ID2/ORC3/NASP/CTDP1/NDC80/JADE1/MASTL/ATM/CDKN1A/CEP78/KMT2E/TIPIN/CETN2/KLF11/PIDD1/MCM3/MCM4/CENPJ/RPA1/RB1/CDKN1B/CDK5RAP2/POLA1/PKMYT1/E2F1/ACVR1B/DBF4B/MAD2L2/GMNN/CTDSP2/MCM7/MCM6/CCNG2/POLE2/RBL1/CDT1/TICRR/POLE/TIMELESS/FOXO4/KLHL22"
"BP","GO:0046890","regulation of lipid biosynthetic process",146,-0.606715311591671,-1.6695944817863,9.08062660399479e-05,0.0155528432159921,0.0144214688302917,938,"tags=25%, list=9%, signal=23%","APOC2/NR1H4/BRCA1/PLA2G6/ERLIN2/RGN/ELOVL6/TSPO/ADIPOR2/ADM/SCD/ACACA/MBTPS2/LDLR/DHCR7/NR1D1/PMVK/PRKAG2/WDTC1/SC5D/FASN/INSIG2/TM7SF2/IDI1/PPARGC1A/CYP51A1/SCAP/SREBF2/VDR/MVD/HMGCS1/FDPS/FDFT1/SQLE/MVK/LSS/MFSD2A"
