"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0006399","tRNA metabolic process",151,-0.598518265351269,-1.81683866536775,2.76342207501039e-06,0.00172663635650422,0.00163240234153485,1585,"tags=26%, list=15%, signal=22%","NSUN6/TRDMT1/THUMPD1/EEF1E1/TRMU/RPP30/CSTF2/RPP38/DUS2/OSGEPL1/PUS1/TRMT5/HSD17B10/THG1L/EXOSC9/LSM6/EXOSC3/LAGE3/ADAT2/DTWD1/TRMT112/MTFMT/TRPT1/CARS2/TYW3/PUSL1/DUS3L/TRMT2B/TPRKB/ELP6/ADAT3/OSGEP/RARS2/TRMT44/AARSD1/GATC/METTL1/PPA2/DARS2"
"BP","GO:0048285","organelle fission",317,-0.503269378687963,-1.63196636107512,4.67594911531988e-06,0.00267814985579946,0.00253198542884821,1281,"tags=23%, list=12%, signal=21%","PSMA8/PRKCA/NCAPH/PHIP/BIRC5/PEX11A/SIRT2/MYBL2/MIS12/CDC14A/NSMCE2/MAD2L1/PEX11G/KIF20B/TERF1/RMI1/CHEK2/KLHDC8B/CENPF/BMP7/BUB1B/TGFA/NME6/SMC4/PIN1/PSMG2/AURKB/ANAPC15/KIF23/ESPL1/RACGAP1/ANAPC11/RMDN1/POGZ/UBE2C/ANAPC1/RAD54L/TOP2A/NCAPG2/CENPE/ATM/ZW10/NUMA1/INCENP/KIF4A/BRCA2/MTFR2/SMC2/NCAPD3/MAPK15/BRIP1/NDC80/TACC3/CALR/CDK1/KIF11/CCNB1/ANLN/DSN1/SPDL1/SLF1/WNT5A/ASPM/NCAPG/BUB1/PRC1/NUSAP1/MKI67/TTK/TPX2/KIF2C/TTN/CDC20/PLK1"
"BP","GO:0044784","metaphase/anaphase transition of cell cycle",53,-0.732662376770612,-1.95493677222235,9.77792745553477e-06,0.00516951503091465,0.0048873802577341,751,"tags=43%, list=7%, signal=41%","NSMCE2/MAD2L1/CENPF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/MAPK15/NDC80/TACC3/CCNB1/SPDL1/BUB1/TTK/CDC20/PLK1"
"BP","GO:0051983","regulation of chromosome segregation",83,-0.686492147578721,-1.92941208756915,1.16257352428234e-05,0.00570740559456609,0.00539591456044728,751,"tags=36%, list=7%, signal=34%","NSMCE2/MAD2L1/TTL/CENPF/CTCF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/RACGAP1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/NUMA1/MAPK15/NDC80/TACC3/CCNB1/SPDL1/SLF1/BUB1/MKI67/TTK/KIF2C/CDC20/PLK1"
"BP","GO:0007088","regulation of mitotic nuclear division",121,-0.62619909542119,-1.85220975916417,1.39385302761649e-05,0.00638663457253877,0.0060380735013871,1241,"tags=30%, list=12%, signal=27%","PHIP/SIRT2/CDC14A/NSMCE2/MAD2L1/KIF20B/CENPF/BMP7/BUB1B/TGFA/NME6/PIN1/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/NUMA1/NDC80/TACC3/KIF11/CCNB1/ANLN/SPDL1/SLF1/BUB1/NUSAP1/MKI67/TTK/CDC20/PLK1"
"BP","GO:0033045","regulation of sister chromatid segregation",70,-0.689804448402705,-1.87631530238445,1.75960331887609e-05,0.00716452812912181,0.00677351223951372,751,"tags=34%, list=7%, signal=32%","CENPF/CTCF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/NUMA1/MAPK15/NDC80/TACC3/CCNB1/SPDL1/SLF1/BUB1/TTK/CDC20/PLK1"
"CC","GO:0000793","condensed chromosome",143,-0.595222581421913,-1.78303340759276,1.77455691696968e-05,0.00716452812912181,0.00677351223951372,1259,"tags=27%, list=12%, signal=24%","NCAPH/SUV39H1/CENPH/BIRC5/MIS12/NSMCE2/MAD2L1/SKA2/SKA1/CENPF/CTCF/BUB1B/SMC4/KMT5C/AURKB/NUDCD2/TOP2A/NCAPG2/CENPE/LIG4/ZW10/INCENP/CENPW/BRCA2/CEBPB/SMC2/NCAPD3/NDC80/LRWD1/CCNB1/DSN1/SPDL1/NCAPG/BUB1/MKI67/KIF2C/TTN/PLK1"
"BP","GO:0033047","regulation of mitotic sister chromatid segregation",62,-0.71731577268641,-1.92520833023894,1.94426482696755e-05,0.00716452812912181,0.00677351223951372,751,"tags=35%, list=7%, signal=33%","CENPF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/NUMA1/NDC80/TACC3/CCNB1/SPDL1/SLF1/BUB1/TTK/CDC20/PLK1"
"BP","GO:0006914","autophagy",420,0.45414016232989,1.51166357983805,2.08483286166792e-05,0.00716452812912181,0.00677351223951372,1921,"tags=29%, list=18%, signal=25%","FBXL2/LAMP3/ATG2A/HMOX1/TBC1D25/SESN1/VPS37D/GATA4/UBQLN4/SQSTM1/CAMKK2/VMP1/ATG9A/EIF4G2/TP53INP1/NBR1/SREBF1/PIK3CA/TBC1D17/BNIP3/USP13/TRIM65/ZFYVE1/SUPT5H/MET/SVIP/TIGAR/GPR137B/RAB24/STK11/DDIT3/ATG2B/HGF/KAT5/FOXO3/SIRT1/EXOC8/PIK3CB/FLCN/BOK/RB1CC1/ATP6V0C/ATG13/VPS37A/USP33/NEDD4/NRBF2/WIPI1/DAPK3/EPG5/STUB1/PIK3R4/RNF185/WDR45/ATP6V0A2/FYCO1/VPS4A/FUNDC1/UBXN6/MAP1LC3B/ERCC4/STAM2/PRKAA2/NPRL2/GABARAP/WIPI2/RAB12/VPS26A/ATG16L2/MCL1/RAB39A/DNM1L/TAB3/TOLLIP/SH3GLB1/VPS39/BAG3/BMF/SREBF2/UCHL1/VPS37B/STAT3/HAX1/C9orf72/RNF41/SRC/TSC1/SNAP29/MFSD8/VPS13D/FOXO1/VPS37C/ABL1/ATP6V0E1/RRAGC/TOMM20/ATG101/CHMP4B/SCFD1/IKBKG/VTI1A/GSK3A/MUL1/ACBD5/TMEM150B/TMEM41B/YOD1/WDR41/PIK3C2B/MLST8/SNX14/VPS11/AMBRA1/KLHL22/ARSB/RPTOR/WDR6/SMCR8/HIF1A/EI24/RAB5A/HTRA2"
"BP","GO:0061919","process utilizing autophagic mechanism",420,0.45414016232989,1.51166357983805,2.08483286166792e-05,0.00716452812912181,0.00677351223951372,1921,"tags=29%, list=18%, signal=25%","FBXL2/LAMP3/ATG2A/HMOX1/TBC1D25/SESN1/VPS37D/GATA4/UBQLN4/SQSTM1/CAMKK2/VMP1/ATG9A/EIF4G2/TP53INP1/NBR1/SREBF1/PIK3CA/TBC1D17/BNIP3/USP13/TRIM65/ZFYVE1/SUPT5H/MET/SVIP/TIGAR/GPR137B/RAB24/STK11/DDIT3/ATG2B/HGF/KAT5/FOXO3/SIRT1/EXOC8/PIK3CB/FLCN/BOK/RB1CC1/ATP6V0C/ATG13/VPS37A/USP33/NEDD4/NRBF2/WIPI1/DAPK3/EPG5/STUB1/PIK3R4/RNF185/WDR45/ATP6V0A2/FYCO1/VPS4A/FUNDC1/UBXN6/MAP1LC3B/ERCC4/STAM2/PRKAA2/NPRL2/GABARAP/WIPI2/RAB12/VPS26A/ATG16L2/MCL1/RAB39A/DNM1L/TAB3/TOLLIP/SH3GLB1/VPS39/BAG3/BMF/SREBF2/UCHL1/VPS37B/STAT3/HAX1/C9orf72/RNF41/SRC/TSC1/SNAP29/MFSD8/VPS13D/FOXO1/VPS37C/ABL1/ATP6V0E1/RRAGC/TOMM20/ATG101/CHMP4B/SCFD1/IKBKG/VTI1A/GSK3A/MUL1/ACBD5/TMEM150B/TMEM41B/YOD1/WDR41/PIK3C2B/MLST8/SNX14/VPS11/AMBRA1/KLHL22/ARSB/RPTOR/WDR6/SMCR8/HIF1A/EI24/RAB5A/HTRA2"
"CC","GO:0030133","transport vesicle",272,0.491580624566742,1.57547394618938,2.21817856689067e-05,0.00725978156678074,0.00686356706436897,1840,"tags=22%, list=17%, signal=18%","DDC/TH/SLC6A17/CD59/SCG3/VGF/ATP7A/ROGDI/KIF1A/PPT1/SREBF1/SAR1B/CLCN4/CLCN5/PENK/SNCAIP/TRIP11/UNC13B/VAMP7/LAMP1/CLCN3/SYTL2/SEC24B/YIPF1/SCAMP1/ARCN1/STX5/PI4K2A/SEC23A/SYNRG/STXBP5/APH1A/SYN3/RAB12/INS/DLG4/DNM1L/WDR7/MFF/AP1G1/TMEM184A/CD55/CYB561/CLRN1/SREBF2/RAB11A/SLC18A2/RAB3D/SYT1/SNAP91/SLC9B2/VTI1A/KIF1B/RAB3IP/PCSK2/PTPRN/PCSK1/APP/SNAP25"
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis",111,-0.627768916856304,-1.83756380477786,2.55595618577899e-05,0.00798503948402681,0.00754924283962378,791,"tags=23%, list=7%, signal=21%","CHEK2/GJA1/PKD1/AURKB/KIF23/ESPL1/RACGAP1/RMDN1/PAX6/CENPE/ZW10/NUMA1/KIF4A/NDC80/TACC3/TBCE/KIF11/CCNB1/SPDL1/PRC1/NUSAP1/TTK/TPX2/CDC20/PLK1"
"CC","GO:0098687","chromosomal region",246,-0.513740058258211,-1.6403060650811,2.78997494892835e-05,0.00819939386978136,0.00775189848272192,1238,"tags=35%, list=12%, signal=32%","NDE1/PARP1/GPATCH11/SPC25/ORC4/HELLS/BUB3/NSMCE3/PSEN2/PPP1CA/TELO2/ERCC6L/THOC6/KNTC1/NSMCE1/PPP1R12A/RASSF2/NUP43/CENPP/LRIF1/RAD50/WRNIP1/SMC1A/NUP133/NUF2/PURA/DPY30/XRCC6/CHEK1/THOC7/XRCC1/ZNF330/ORC2/SUV39H1/CENPH/BIRC5/SIRT2/RPA1/MIS12/NSMCE2/MAD2L1/MCM5/SKA2/TERF1/DNMT3A/SKA1/DNMT1/CHEK2/CENPF/CTCF/BUB1B/KMT5C/MCM6/PRKDC/AURKB/TERF2/NUDCD2/DCLRE1A/CBX5/CENPE/ATM/LIG4/ORC1/ZW10/INCENP/CBX1/CENPW/BRCA2/CEBPB/NCAPD3/RECQL4/NDC80/APEX1/CDK1/LRWD1/CCNB1/MCM4/DSN1/SPDL1/NCAPG/DNA2/CENPI/BUB1/TTK/KIF2C/PLK1"
"CC","GO:0008021","synaptic vesicle",135,0.575948379285405,1.70228635027016,3.04794743147514e-05,0.00819939386978136,0.00775189848272192,1685,"tags=23%, list=16%, signal=20%","DDC/TH/SLC6A17/ROGDI/KIF1A/PPT1/CLCN4/CLCN5/PENK/SNCAIP/UNC13B/VAMP7/LAMP1/CLCN3/SCAMP1/PI4K2A/STXBP5/APH1A/SYN3/RAB12/DLG4/DNM1L/WDR7/MFF/SLC18A2/RAB3D/SYT1/SNAP91/SLC9B2/VTI1A/KIF1B"
"BP","GO:1905818","regulation of chromosome separation",55,-0.737068501007171,-1.96665407534019,3.07768233960696e-05,0.00819939386978136,0.00775189848272192,751,"tags=44%, list=7%, signal=41%","NSMCE2/MAD2L1/CENPF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/NUMA1/MAPK15/NDC80/TACC3/CCNB1/SPDL1/BUB1/TTK/CDC20/PLK1"
"CC","GO:0000779","condensed chromosome, centromeric region",84,-0.666545176169661,-1.87659064463219,3.15871548152503e-05,0.00819939386978136,0.00775189848272192,1233,"tags=31%, list=12%, signal=28%","CENPH/BIRC5/MIS12/MAD2L1/SKA2/SKA1/CENPF/BUB1B/KMT5C/AURKB/NUDCD2/CENPE/ZW10/INCENP/CENPW/CEBPB/NCAPD3/NDC80/LRWD1/CCNB1/DSN1/SPDL1/NCAPG/BUB1/KIF2C/PLK1"
"BP","GO:0051304","chromosome separation",74,-0.686054917410406,-1.89750496799006,3.22106262889709e-05,0.00819939386978136,0.00775189848272192,1074,"tags=36%, list=10%, signal=33%","NSMCE2/MAD2L1/RMI1/CENPF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/TOP2A/CENPE/ATM/ZW10/NUMA1/NCAPD3/MAPK15/NDC80/TACC3/CCNB1/SPDL1/BUB1/TTK/CDC20/PLK1"
"BP","GO:0016236","macroautophagy",256,0.493912939039354,1.56937718585365,3.41225191238863e-05,0.0083758597835168,0.0079187334793891,2001,"tags=30%, list=19%, signal=25%","ATG2A/HMOX1/TBC1D25/SESN1/VPS37D/UBQLN4/SQSTM1/VMP1/ATG9A/TP53INP1/NBR1/PIK3CA/BNIP3/ZFYVE1/SUPT5H/TIGAR/ATG2B/SIRT1/EXOC8/RB1CC1/ATP6V0C/ATG13/VPS37A/NEDD4/WIPI1/EPG5/PIK3R4/WDR45/ATP6V0A2/FYCO1/VPS4A/FUNDC1/UBXN6/MAP1LC3B/STAM2/PRKAA2/NPRL2/GABARAP/WIPI2/RAB12/VPS26A/ATG16L2/SH3GLB1/BAG3/UCHL1/VPS37B/C9orf72/RNF41/SRC/TSC1/SNAP29/MFSD8/VPS13D/VPS37C/ATP6V0E1/RRAGC/TOMM20/ATG101/CHMP4B/SCFD1/IKBKG/TMEM41B/YOD1/PIK3C2B/MLST8/SNX14/AMBRA1/RPTOR/SMCR8/HIF1A/EI24/RAB5A/HTRA2/RAB7A/VPS28/VTA1"
"CC","GO:0000775","chromosome, centromeric region",139,-0.579318924809245,-1.73644846405231,4.26255550857464e-05,0.0100967237042036,0.00954567842527189,1238,"tags=24%, list=12%, signal=22%","SUV39H1/CENPH/BIRC5/MIS12/MAD2L1/SKA2/DNMT3A/SKA1/DNMT1/CENPF/CTCF/BUB1B/KMT5C/AURKB/NUDCD2/CBX5/CENPE/ZW10/INCENP/CBX1/CENPW/CEBPB/NCAPD3/NDC80/LRWD1/CCNB1/DSN1/SPDL1/NCAPG/CENPI/BUB1/TTK/KIF2C/PLK1"
"BP","GO:0006400","tRNA modification",80,-0.664908740616794,-1.85187097113568,4.50764254840867e-05,0.0100967237042036,0.00954567842527189,1718,"tags=31%, list=16%, signal=26%","ELP4/NSUN6/TRDMT1/THUMPD1/TRMU/DUS2/OSGEPL1/PUS1/TRMT5/HSD17B10/THG1L/ADAT2/DTWD1/TRMT112/MTFMT/TYW3/PUSL1/DUS3L/TRMT2B/TPRKB/ELP6/ADAT3/OSGEP/TRMT44/METTL1"
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",52,-0.724640530929758,-1.92606930860532,4.70524154803011e-05,0.0100967237042036,0.00954567842527189,751,"tags=42%, list=7%, signal=40%","NSMCE2/MAD2L1/CENPF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/NDC80/TACC3/CCNB1/SPDL1/BUB1/TTK/CDC20/PLK1"
"BP","GO:0010965","regulation of mitotic sister chromatid separation",52,-0.724640530929758,-1.92606930860532,4.70524154803011e-05,0.0100967237042036,0.00954567842527189,751,"tags=42%, list=7%, signal=40%","NSMCE2/MAD2L1/CENPF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/ANAPC1/CENPE/ATM/ZW10/NDC80/TACC3/CCNB1/SPDL1/BUB1/TTK/CDC20/PLK1"
"BP","GO:0008033","tRNA processing",116,-0.600797826929493,-1.76936643548663,4.84783765806373e-05,0.0100967237042036,0.00954567842527189,1585,"tags=26%, list=15%, signal=22%","NSUN6/TRDMT1/THUMPD1/TRMU/RPP30/CSTF2/RPP38/DUS2/OSGEPL1/PUS1/TRMT5/HSD17B10/THG1L/LSM6/LAGE3/ADAT2/DTWD1/TRMT112/MTFMT/TRPT1/TYW3/PUSL1/DUS3L/TRMT2B/TPRKB/ELP6/ADAT3/OSGEP/TRMT44/METTL1"
"CC","GO:0070382","exocytic vesicle",146,0.560728722580951,1.67133062581778,5.0109554674635e-05,0.0101294990964343,0.00957666504664155,1687,"tags=23%, list=16%, signal=19%","DDC/TH/SLC6A17/ROGDI/KIF1A/PPT1/CLCN4/CLCN5/PENK/SNCAIP/UNC13B/VAMP7/LAMP1/CLCN3/SYTL2/SCAMP1/PI4K2A/STXBP5/APH1A/SYN3/RAB12/DLG4/DNM1L/WDR7/MFF/SLC18A2/RAB3D/SYT1/SNAP91/SLC9B2/VTI1A/KIF1B/RAB3IP"
"BP","GO:0000226","microtubule cytoskeleton organization",398,-0.455067631357067,-1.50922692803847,5.29235891303383e-05,0.0103926808026519,0.00982548317899484,1288,"tags=18%, list=12%, signal=16%","PHLDB2/TUBGCP6/LIMK2/CNTLN/CENPH/BIRC5/PARD6B/CHD3/MAPRE3/MYBL2/CDC14A/NPM1/HDAC3/CFAP46/MAD2L1/CKAP2/TTL/SKA2/ATF5/TBCD/SKA1/FGF13/CLIP2/CHEK2/CETN2/GJA1/PKD1/AURKB/KIAA1614/KIF23/CEP135/PLA2G3/ESPL1/TUBA4A/RACGAP1/RMDN1/LZTS2/PAX6/TUBD1/CNP/ARL2/CENPE/ZW10/NUMA1/DNAAF5/INCENP/CENPW/KIF4A/SRGAP2/BRCA2/MAPK15/NDC80/TACC3/TBCE/CDK1/HAUS5/KIF11/CCNB1/RANGRF/SPDL1/ASPM/FAM107A/NCOR1/PRC1/NUSAP1/TTK/TPX2/KIF20A/KIF2C/CDC20/PLK1"
"BP","GO:0051225","spindle assembly",89,-0.632081260485111,-1.79764447999636,6.33595542008739e-05,0.0120963948895168,0.0114362142714033,1283,"tags=26%, list=12%, signal=23%","TUBGCP6/BIRC5/MAPRE3/MYBL2/HDAC3/CHEK2/AURKB/KIF23/RACGAP1/LZTS2/NUMA1/INCENP/CENPW/KIF4A/MAPK15/HAUS5/KIF11/ASPM/NCOR1/PRC1/TPX2/CDC20/PLK1"
"CC","GO:0000776","kinetochore",100,-0.607892102909008,-1.75661362061555,7.05146805069765e-05,0.0130985783547149,0.0123837019280104,1233,"tags=25%, list=12%, signal=22%","CENPH/BIRC5/MIS12/MAD2L1/SKA2/SKA1/CENPF/BUB1B/AURKB/NUDCD2/CBX5/CENPE/ZW10/INCENP/CENPW/NDC80/LRWD1/CCNB1/DSN1/SPDL1/CENPI/BUB1/TTK/KIF2C/PLK1"
"BP","GO:0007052","mitotic spindle organization",90,-0.639348783336818,-1.81835581681979,8.79620290700507e-05,0.0159095533104858,0.0150412633088483,791,"tags=21%, list=7%, signal=20%","CHEK2/PKD1/AURKB/KIF23/RACGAP1/RMDN1/CENPE/NUMA1/KIF4A/NDC80/TACC3/TBCE/KIF11/CCNB1/PRC1/TTK/TPX2/CDC20/PLK1"
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",51,-0.718296301128276,-1.90028391165317,9.89121746869808e-05,0.0174313686313749,0.0164800230591831,751,"tags=41%, list=7%, signal=38%","NSMCE2/MAD2L1/CENPF/BUB1B/PSMG2/AURKB/ANAPC15/ESPL1/ANAPC11/UBE2C/CENPE/ATM/ZW10/MAPK15/NDC80/CCNB1/SPDL1/BUB1/TTK/CDC20/PLK1"
