"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0009250","glucan biosynthetic process",36,-0.8323469070697,-1.84003646495534,0.000382785863668205,0.11554045134139,0.111705057381874,675,"tags=17%, list=7%, signal=16%","GBE1/MTOR/PPP1CB/IGF1/PER2/INS"
"MF","GO:0005179","hormone activity",26,-0.86178754081046,-1.78979243337644,0.000424402613758355,0.11554045134139,0.111705057381874,585,"tags=31%, list=6%, signal=29%","HAMP/IGF1/CARTPT/THPO/GNRH2/SST/INS/GCG"
"BP","GO:0006112","energy reserve metabolic process",60,-0.746136848481138,-1.80076554538206,0.000429076516179072,0.11554045134139,0.111705057381874,770,"tags=15%, list=8%, signal=14%","ADGRF5/GBE1/MTOR/PPP1CB/PRKAG2/IGF1/PER2/MYC/INS"
"MF","GO:0005198","structural molecule activity",407,0.474706603912978,1.44980577068511,0.000454479039521099,0.11554045134139,0.111705057381874,1483,"tags=23%, list=15%, signal=21%","CSRP2/MYL1/COL11A1/MUC5AC/MYLPF/ECM1/LTBP2/LAD1/COL1A1/ACTN2/COL10A1/TPM4/COL15A1/COL6A2/MPZL1/COL1A2/DMD/NUMA1/COL4A6/MRPS11/COL12A1/MRPS18C/NEB/CLDN34/CLDN19/FRAS1/TUBB3/EMILIN1/CLTB/PODN/MYL9/SPARC/SRPX2/COL8A1/COL2A1/EPB41L2/PKP1/CLDN15/RPLP0/AEBP1/COL7A1/RPL39/DAG1/KRT18/KRT17/HMGA1/VWA1/CLDN4/AHNAK/RPLP1/COL27A1/SNTA1/MFAP2/COL6A3/ANOS1/RPL14/FBLN2/RPS25/MRPS16/EPB41/RPL32/LAMA2/RPL23/NEBL/RPL34/PRELP/MYBPH/RPL29/RPS23/APOE/MAP1A/DCN/MRPS9/RPL36A/RPL28/RPL19/SRBD1/ISCA2/MRPS15/RPS29/RPL22/RPS15A/MSN/TPM1/RPL30/RPL31/LAMB1/COL21A1/RPS27A/COL5A1/HMCN1/RPL21/CRELD1/ANK1/ADD1"
"BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion",14,-0.930450901883812,-1.72614352990623,0.000460714804373952,0.11554045134139,0.111705057381874,73,"tags=29%, list=1%, signal=28%","NFATC2/CXCL9/OCSTAMP/ADGRB1"
"BP","GO:1903530","regulation of secretion by cell",351,-0.516048318364996,-1.52256077182934,0.000467142782697476,0.11554045134139,0.111705057381874,971,"tags=14%, list=10%, signal=13%","NOTCH1/PREPL/CASK/LLGL1/CDK16/CACNA1A/RSAD2/CPT1A/DPP4/NLRP12/HRH3/ICA1/CACNA2D2/TMBIM6/SLC25A5/PAM/SYTL4/PPP3CA/SLC2A1/HMGN3/PFKL/STXBP6/RHBDF1/IGF1/SPHK2/RAB10/TNFRSF1A/SLC12A2/SEC24A/CARTPT/ANO1/ABAT/RAB3A/PER2/LGR4/DVL1/SIRT3/C1QTNF3/DOC2A/CCKAR/ITPR1/ALOX5/UNC13B/RIMS3/TLR5/STXBP4/INS/GCG"
"BP","GO:0046887","positive regulation of hormone secretion",69,-0.721809975382691,-1.79361930676232,0.000501766113000815,0.11554045134139,0.111705057381874,325,"tags=9%, list=3%, signal=8%","ANO1/ABAT/SIRT3/C1QTNF3/INS/GCG"
"BP","GO:0006937","regulation of muscle contraction",79,0.673956405651358,1.70783294917744,0.000505169741638105,0.11554045134139,0.111705057381874,1114,"tags=27%, list=11%, signal=24%","TNNT3/FGF13/ATP2A1/TMEM38A/TNNC2/DAPK3/DMD/ADA/CLIC2/EHD3/MYL9/FKBP1B/ATP1B1/RNF207/PTGS2/TACR3/RHOA/CALCRL/C12orf57/MYBPH/SMAD7"
"CC","GO:0062023","collagen-containing extracellular matrix",228,0.538580268070309,1.55351146692314,0.00051674685848609,0.11554045134139,0.111705057381874,1134,"tags=25%, list=11%, signal=23%","COL11A1/CLU/MMP23B/ECM1/LTBP2/ANXA1/LAD1/APOA4/COL1A1/COL10A1/GPC5/FREM1/COL15A1/COL6A2/TGM2/COL1A2/COL4A6/HPX/PZP/COL12A1/CMA1/ADAMTS9/SERPINA1/ANGPTL3/PLSCR1/CSTB/FRAS1/EMILIN1/PODN/SPARC/SRPX2/COL8A1/COL2A1/SFRP2/MMP2/ITIH5/MMP9/AEBP1/COL7A1/SERPINF2/DAG1/SERPINE2/CD151/ANGPTL7/VWA1/CALR/COL27A1/MFAP2/COL6A3/FBLN2/EGFL7/APOH/ADAMTS15/LAMA2/PRELP/APOE/DCN"
"BP","GO:0016051","carbohydrate biosynthetic process",152,-0.611527069089318,-1.67404771290677,0.000535914390038009,0.11554045134139,0.111705057381874,588,"tags=12%, list=6%, signal=12%","GBE1/MTOR/SLC2A1/PPP1CB/KAT2A/DDB1/IGF1/GOT1/PGD/G6PC3/PC/PER2/PDK2/C1QTNF3/CHST10/ALDOC/B4GALT1/INS/GCG"
"BP","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",89,0.662054470046082,1.71443094648637,0.000555443430492222,0.11554045134139,0.111705057381874,2985,"tags=69%, list=30%, signal=49%","SRP14/RPLP0/RPL39/RPLP1/TRAM2/RPL14/RPS25/RPL32/RPL23/SSR3/RPL34/RPL29/RPS23/RPL36A/RPL28/RPL19/RPS29/RPL22/RPS15A/RPL30/RPL31/RPS27A/RPL21/SRP9/RPLP2/RPS28/RPL23A/RPS16/RPL10A/RPS26/RPL36/RPL37A/RPS14/RPL9/RPL35/RPL24/RPS19/RPL11/RPS21/RPS11/RPS20/RPL27A/RPS3A/RPS24/SEC61B/RPS13/RPL27/RPS27/RPL35A/RPL26/RPL6/SEC61A1/SRP72/RPL12/RPL18/RPL8/ZFAND2B/RPS17/RPS5/RPL5/SRP68"
"BP","GO:0050796","regulation of insulin secretion",112,-0.641944076027648,-1.68221805793157,0.000577790148396236,0.11554045134139,0.111705057381874,898,"tags=19%, list=9%, signal=17%","CDK16/CACNA1A/CPT1A/DPP4/ICA1/CACNA2D2/SLC25A5/SYTL4/PPP3CA/SLC2A1/HMGN3/PFKL/CARTPT/ANO1/ABAT/PER2/SIRT3/ITPR1/ALOX5/STXBP4/GCG"
"BP","GO:0043255","regulation of carbohydrate biosynthetic process",71,-0.732677870209075,-1.82465663384631,0.000591149813499665,0.11554045134139,0.111705057381874,588,"tags=13%, list=6%, signal=12%","MTOR/PPP1CB/KAT2A/DDB1/IGF1/PDK2/C1QTNF3/INS/GCG"
"BP","GO:0006613","cotranslational protein targeting to membrane",93,0.663006855559177,1.73024190355048,0.000615754164199242,0.11554045134139,0.111705057381874,2985,"tags=69%, list=30%, signal=49%","SRP14/RPLP0/RPL39/RPLP1/TRAM2/RPL14/RPS25/RPL32/RPL23/SSR3/RPL34/RPL29/RPS23/RPL36A/RPL28/RPL19/RPS29/RPL22/RPS15A/RPL30/RPL31/RPS27A/RPL21/SRP9/RPLP2/RPS28/RPL23A/RPS16/RPL10A/RPS26/RPL36/RPL37A/RPS14/RPL9/RPL35/RPL24/RPS19/RPL11/RPS21/RPS11/RPS20/RPL27A/RPS3A/RPS24/SEC61B/RPS13/RPL27/RPS27/SEC62/RPL35A/RPL26/SSR1/RPL6/SEC61A1/SRP72/RPL12/SSR2/RPL18/RPL8/ZFAND2B/RPS17/RPS5/RPL5/SRP68"
"BP","GO:0033692","cellular polysaccharide biosynthetic process",49,-0.77191092923128,-1.81179996759023,0.000618874609178697,0.11554045134139,0.111705057381874,899,"tags=16%, list=9%, signal=15%","B3GNT7/EXT1/GBE1/MTOR/PPP1CB/IGF1/PER2/INS"
"BP","GO:0051223","regulation of protein transport",421,-0.490220825398778,-1.47517059089301,0.00065761388505857,0.119454673553477,0.115489346016118,910,"tags=14%, list=9%, signal=13%","DMAP1/LLGL1/CDK16/USP46/CACNA1A/PTPN1/RSAD2/CPT1A/DPP4/SLC7A11/IPO5/BAG4/NLRP12/ICA1/CACNA2D2/B3GAT3/TMBIM6/SLC25A5/PAM/SYTL4/PPP3CA/BCL2/XPO5/SLC2A1/HMGN3/MTCL1/NUP62/CDH1/PFKL/NPEPPS/RHBDF1/IGF1/HUWE1/SLC12A2/SEC24A/CARTPT/UHMK1/ANO1/ABAT/MAVS/HSPA8/PER2/SCRIB/LGR4/CHP1/MDFIC/SIRT3/C1QTNF3/ANK3/XPO1/ITPR1/ALOX5/HSPA1L/UNC13B/TLR5/STXBP4/INS/GCG"
"BP","GO:0034637","cellular carbohydrate biosynthetic process",58,-0.739468358667337,-1.7825254371438,0.000688609402661095,0.121793257770664,0.117750300349777,899,"tags=19%, list=9%, signal=17%","B3GNT7/EXT1/GBE1/MTOR/SLC2A1/PPP1CB/IGF1/GOT1/PER2/B4GALT1/INS"
"BP","GO:0005979","regulation of glycogen biosynthetic process",23,-0.87318397736057,-1.78592701780165,0.000742038273158011,0.123462347116396,0.119363983860408,588,"tags=17%, list=6%, signal=16%","MTOR/PPP1CB/IGF1/INS"
"BP","GO:0010962","regulation of glucan biosynthetic process",23,-0.87318397736057,-1.78592701780165,0.000742038273158011,0.123462347116396,0.119363983860408,588,"tags=17%, list=6%, signal=16%","MTOR/PPP1CB/IGF1/INS"
"BP","GO:1903532","positive regulation of secretion by cell",169,-0.595749212455768,-1.65135344563228,0.000753155219725074,0.123462347116396,0.119363983860408,459,"tags=8%, list=5%, signal=7%","IGF1/SPHK2/SLC12A2/SEC24A/CARTPT/ANO1/ABAT/RAB3A/SIRT3/C1QTNF3/UNC13B/INS/GCG"
"BP","GO:0099537","trans-synaptic signaling",354,-0.502404402866376,-1.48587319962836,0.000829937995072741,0.126388693608579,0.122193189554461,1404,"tags=21%, list=14%, signal=19%","PSEN1/DAGLB/MAPT/CNP/ADRB2/DNM1L/DBN1/NF1/PLCG1/ASIC1/CTNNB1/STAU1/SLC12A6/GPER1/DLGAP1/SLC12A4/MINK1/CACNB3/LGMN/STAT3/RIMS1/NPTXR/RAB11A/CHRNB3/SSH1/PAFAH1B1/NPTX1/PREPL/CASK/USP46/CACNA1A/SLC4A10/EIF2AK4/SLC7A11/HRH3/MAPK8IP2/ANAPC2/CACNA2D2/YTHDF1/DISC1/PPP3CA/MTOR/PPFIA1/KAT2A/CDH1/PTPRN2/SLC12A2/KCNJ10/CARTPT/SHANK2/MYO5A/ABAT/ARRB2/RAB3A/HSPA8/SCRIB/DVL1/IQSEC2/PDYN/PTPRD/STX2/GRM3/GRM8/DOC2A/AMPH/UNC13B/RIMS3/CHRNG/ADGRB1/NRXN1/RGS4/PDE7B/SST/INS"
"BP","GO:0042451","purine nucleoside biosynthetic process",18,0.891362003622524,1.77674112605772,0.000846226932359181,0.126388693608579,0.122193189554461,468,"tags=39%, list=5%, signal=37%","NME3/APRT/PRTFDC1/NME2/ADA/NME4/ADAL"
"BP","GO:0042455","ribonucleoside biosynthetic process",18,0.891362003622524,1.77674112605772,0.000846226932359181,0.126388693608579,0.122193189554461,468,"tags=39%, list=5%, signal=37%","NME3/APRT/PRTFDC1/NME2/ADA/NME4/ADAL"
"BP","GO:0046129","purine ribonucleoside biosynthetic process",18,0.891362003622524,1.77674112605772,0.000846226932359181,0.126388693608579,0.122193189554461,468,"tags=39%, list=5%, signal=37%","NME3/APRT/PRTFDC1/NME2/ADA/NME4/ADAL"
"BP","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion",13,-0.934776079817082,-1.70850741682303,0.000871242495460731,0.127296104608512,0.123070478821032,73,"tags=31%, list=1%, signal=31%","NFATC2/CXCL9/OCSTAMP/ADGRB1"
"BP","GO:0071692","protein localization to extracellular region",272,-0.526914259655685,-1.52147884357368,0.000940934347570017,0.134553611702512,0.130087071165727,917,"tags=15%, list=9%, signal=14%","HMGB1/LLGL1/CDK16/CACNA1A/RSAD2/CPT1A/DPP4/NLRP12/ICA1/CACNA2D2/TMBIM6/SLC25A5/PAM/SYTL4/PPP3CA/SLC2A1/HMGN3/PFKL/RHBDF1/IGF1/SPHK2/RAB10/PTPRN2/SLC12A2/SEC24A/CARTPT/ANO1/MYO5A/ABAT/RAB3A/PER2/LGR4/SIRT3/C1QTNF3/ITPR1/ALOX5/UNC13B/TLR5/STXBP4/INS/GCG"
"BP","GO:0044262","cellular carbohydrate metabolic process",205,-0.569345698107391,-1.61248140075841,0.00101592100819574,0.142250106168408,0.137528078587551,1025,"tags=15%, list=10%, signal=14%","IDUA/PGAM1/PFKFB4/B3GNT7/NCOR1/PPIP5K1/NCOA2/EXT1/GBE1/MTOR/SLC2A1/PPP1CB/KAT2A/INPP1/DDB1/PRKAG2/IGF1/ABHD10/GOT1/PGD/MLYCD/NFE2L1/PER2/PDK2/MOGAT2/BPNT1/C1QTNF3/B4GALT1/SLC4A1/INS/GCG"
"BP","GO:0032881","regulation of polysaccharide metabolic process",31,-0.812938957750549,-1.74706698764433,0.00109186672354653,0.145653398031247,0.140818397332303,588,"tags=16%, list=6%, signal=15%","CLTC/MTOR/PPP1CB/IGF1/INS"
"BP","GO:0007186","G protein-coupled receptor signaling pathway",382,-0.486364638442798,-1.44575997195693,0.00118420390598581,0.145653398031247,0.140818397332303,510,"tags=9%, list=5%, signal=9%","S1PR1/KCNK2/PDE4D/SPHK2/GPR146/SLC12A2/CARTPT/OGFRL1/BCAR1/ANO1/ADGRF3/ARRB2/PTPN6/GPR160/LGR4/PDYN/GRM3/GRM8/CPE/DYNLT1/LGR6/CCKAR/VIPR1/RGS16/CXCL9/OR52D1/ADGRV1/ADGRB1/KCTD8/GNRH2/RGS4/PDE7B/SST/INS/GCG"
"BP","GO:0045913","positive regulation of carbohydrate metabolic process",57,-0.738100551170938,-1.76765188316059,0.00123964820579852,0.145653398031247,0.140818397332303,548,"tags=9%, list=5%, signal=8%","KAT2A/DDB1/IGF1/INS/GCG"
"BP","GO:0045047","protein targeting to ER",100,0.618473569043345,1.61888762914322,0.00124295884342772,0.145653398031247,0.140818397332303,2985,"tags=65%, list=30%, signal=46%","SEC61G/SRP14/RPLP0/RPL39/RPLP1/TRAM2/RPL14/RPS25/SPCS3/PMM2/RPL32/RPL23/SSR3/RPL34/RPL29/RPS23/RPL36A/RPL28/RPL19/RPS29/RPL22/RPS15A/RPL30/RPL31/RPS27A/RPL21/SRP9/RPLP2/RPS28/RPL23A/RPS16/RPL10A/RPS26/RPL36/RPL37A/RPS14/RPL9/RPL35/RPL24/RPS19/RPL11/RPS21/RPS11/RPS20/RPL27A/RPS3A/RPS24/SEC61B/RPS13/RPL27/RPS27/SEC62/RPL35A/RPL26/RPL6/SEC61A1/SRP72/RPL12/RPL18/RPL8/ZFAND2B/RPS17/RPS5/RPL5/SRP68"
"BP","GO:0050806","positive regulation of synaptic transmission",89,-0.667997959885956,-1.70794814341472,0.00126955137943377,0.145653398031247,0.140818397332303,313,"tags=10%, list=3%, signal=10%","SHANK2/ABAT/ARRB2/DVL1/UNC13B/RIMS3/NRXN1/RGS4/INS"
"BP","GO:0009306","protein secretion",269,-0.527843618963817,-1.52480472953233,0.00129251499096173,0.145653398031247,0.140818397332303,917,"tags=15%, list=9%, signal=14%","HMGB1/LLGL1/CDK16/CACNA1A/RSAD2/CPT1A/DPP4/NLRP12/ICA1/CACNA2D2/TMBIM6/SLC25A5/PAM/SYTL4/PPP3CA/SLC2A1/HMGN3/PFKL/RHBDF1/IGF1/SPHK2/RAB10/PTPRN2/SLC12A2/SEC24A/CARTPT/ANO1/MYO5A/ABAT/RAB3A/PER2/LGR4/SIRT3/C1QTNF3/ITPR1/ALOX5/UNC13B/TLR5/STXBP4/INS/GCG"
"BP","GO:0035592","establishment of protein localization to extracellular region",269,-0.527843618963817,-1.52480472953233,0.00129251499096173,0.145653398031247,0.140818397332303,917,"tags=15%, list=9%, signal=14%","HMGB1/LLGL1/CDK16/CACNA1A/RSAD2/CPT1A/DPP4/NLRP12/ICA1/CACNA2D2/TMBIM6/SLC25A5/PAM/SYTL4/PPP3CA/SLC2A1/HMGN3/PFKL/RHBDF1/IGF1/SPHK2/RAB10/PTPRN2/SLC12A2/SEC24A/CARTPT/ANO1/MYO5A/ABAT/RAB3A/PER2/LGR4/SIRT3/C1QTNF3/ITPR1/ALOX5/UNC13B/TLR5/STXBP4/INS/GCG"
"BP","GO:0032606","type I interferon production",88,-0.653943907924616,-1.67377312597879,0.00129894395537749,0.145653398031247,0.140818397332303,751,"tags=28%, list=7%, signal=27%","TAX1BP1/POLR3A/POLR2E/TRIM25/CREBBP/RELA/DHX9/TNFAIP3/POLR3C/CTNNB1/NFKB2/HSPD1/DTX4/RELB/G3BP1/DHX36/STAT1/TBK1/IRAK1/POLA1/XRCC5/MAVS/POLR3B/NPLOC4/LRRFIP1"
"BP","GO:0010675","regulation of cellular carbohydrate metabolic process",103,-0.62997872578386,-1.64010876014843,0.00135026312841952,0.145653398031247,0.140818397332303,588,"tags=12%, list=6%, signal=11%","MTOR/PPP1CB/KAT2A/DDB1/IGF1/MLYCD/NFE2L1/PDK2/C1QTNF3/SLC4A1/INS/GCG"
"BP","GO:0099536","synaptic signaling",364,-0.49649720895019,-1.4723807355126,0.00136135799335889,0.145653398031247,0.140818397332303,1404,"tags=20%, list=14%, signal=18%","PSEN1/DAGLB/MAPT/CNP/ADRB2/DNM1L/DBN1/NF1/PLCG1/ASIC1/CTNNB1/STAU1/SLC12A6/GPER1/DLGAP1/SLC12A4/MINK1/CACNB3/LGMN/STAT3/RIMS1/NPTXR/RAB11A/CHRNB3/SSH1/PAFAH1B1/NPTX1/PREPL/CASK/USP46/CACNA1A/SLC4A10/EIF2AK4/SLC7A11/HRH3/MAPK8IP2/ANAPC2/CACNA2D2/YTHDF1/DISC1/PPP3CA/MTOR/PPFIA1/KAT2A/CDH1/PTPRN2/SLC12A2/KCNJ10/CARTPT/SHANK2/MYO5A/ABAT/ARRB2/RAB3A/HSPA8/SCRIB/DVL1/IQSEC2/PDYN/PTPRD/STX2/GRM3/GRM8/DOC2A/AMPH/UNC13B/RIMS3/CHRNG/ADGRB1/NRXN1/RGS4/PDE7B/SST/INS"
"BP","GO:0000271","polysaccharide biosynthetic process",55,-0.742738255455508,-1.76441559775914,0.00136185328422657,0.145653398031247,0.140818397332303,937,"tags=24%, list=9%, signal=22%","PDGFB/AP2A1/B3GNT2/PGM2L1/CLTC/B3GNT7/EXT1/GBE1/MTOR/PPP1CB/IGF1/PER2/INS"
"BP","GO:0005977","glycogen metabolic process",54,-0.749899942832945,-1.7726286012732,0.00136450280423479,0.145653398031247,0.140818397332303,675,"tags=13%, list=7%, signal=12%","GBE1/MTOR/PPP1CB/PRKAG2/IGF1/PER2/INS"
"BP","GO:0006073","cellular glucan metabolic process",54,-0.749899942832945,-1.7726286012732,0.00136450280423479,0.145653398031247,0.140818397332303,675,"tags=13%, list=7%, signal=12%","GBE1/MTOR/PPP1CB/PRKAG2/IGF1/PER2/INS"
"BP","GO:0044042","glucan metabolic process",54,-0.749899942832945,-1.7726286012732,0.00136450280423479,0.145653398031247,0.140818397332303,675,"tags=13%, list=7%, signal=12%","GBE1/MTOR/PPP1CB/PRKAG2/IGF1/PER2/INS"
"BP","GO:0006941","striated muscle contraction",78,0.663309542799487,1.67830103023953,0.00137120369294863,0.145653398031247,0.140818397332303,1114,"tags=22%, list=11%, signal=20%","MYL1/TNNT3/FGF13/ATP2A1/TMEM38A/TNNC2/DMD/CLIC2/EHD3/FKBP1B/ATP1B1/SNTA1/GJA1/RNF207/C12orf57/MYBPH/SMAD7"
"BP","GO:0042278","purine nucleoside metabolic process",44,0.738815548733606,1.72190097737962,0.00138714737648979,0.145653398031247,0.140818397332303,724,"tags=23%, list=7%, signal=21%","NME3/APRT/PRTFDC1/NME2/ADA/NME4/GIMAP7/ADAL/AK3/OARD1"
