"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0043117","positive regulation of vascular permeability",11,-0.995524437695486,-2.25259760492078,0.00163938552949341,0.502151572933608,0.496049016429165,5,"tags=18%, list=0%, signal=18%","OCLN/TJP3"
"MF","GO:0005504","fatty acid binding",15,0.998153954035115,1.78178827989769,0.00179811681452648,0.502151572933608,0.496049016429165,4,"tags=7%, list=0%, signal=7%","PPARG"
"BP","GO:0035357","peroxisome proliferator activated receptor signaling pathway",14,0.998103603702996,1.78555328321235,0.00181972135534426,0.502151572933608,0.496049016429165,4,"tags=7%, list=0%, signal=7%","PPARG"
"MF","GO:0046966","thyroid hormone receptor binding",27,-0.994161332256331,-2.53568501809655,0.00189392170380949,0.502151572933608,0.496049016429165,2,"tags=7%, list=0%, signal=7%","FUS/NR0B2"
"BP","GO:0031670","cellular response to nutrient",32,0.997766108896099,1.58564825337515,0.00194487673336668,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","CYP24A1/PPARG"
"BP","GO:0072673","lamellipodium morphogenesis",16,-0.990568611207755,-2.37975841673689,0.00195040712510072,0.502151572933608,0.496049016429165,35,"tags=12%, list=0%, signal=12%","WASF1/RREB1"
"BP","GO:0071305","cellular response to vitamin D",15,0.998091898130314,1.78167750491812,0.00198906252771153,0.502151572933608,0.496049016429165,2,"tags=7%, list=0%, signal=7%","CYP24A1"
"BP","GO:0010745","negative regulation of macrophage derived foam cell differentiation",10,0.998542299759642,1.79279524337287,0.00212358164941749,0.502151572933608,0.496049016429165,4,"tags=10%, list=0%, signal=10%","PPARG"
"BP","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",32,-0.98650791466073,-2.46135572962259,0.00216863962970028,0.502151572933608,0.496049016429165,6,"tags=6%, list=0%, signal=6%","NRP1/RREB1"
"BP","GO:0061077","chaperone-mediated protein folding",41,0.996103106220583,1.51185297360517,0.00219878101841012,0.502151572933608,0.496049016429165,18,"tags=5%, list=0%, signal=5%","FKBP5/DNAJB4"
"BP","GO:0007584","response to nutrient",129,0.992231135567061,1.19814486325195,0.00224648329728061,0.502151572933608,0.496049016429165,4,"tags=2%, list=0%, signal=2%","CYP24A1/PPARG"
"BP","GO:0006706","steroid catabolic process",15,0.998029052533243,1.7815653202718,0.00233913062371535,0.502151572933608,0.496049016429165,2,"tags=7%, list=0%, signal=7%","CYP24A1"
"BP","GO:1901655","cellular response to ketone",74,0.991967687411379,1.29530948877766,0.00239259528459945,0.502151572933608,0.496049016429165,55,"tags=7%, list=1%, signal=7%","PPARG/KLF9/FOXO1/PCK1/FOXO3"
"BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",73,-0.975289601888985,-2.20961237785113,0.00245146156325494,0.502151572933608,0.496049016429165,3,"tags=3%, list=0%, signal=3%","KIF2C/KIF3C"
"BP","GO:0060964","regulation of gene silencing by miRNA",74,0.991849129344136,1.29515467588263,0.00251209802966532,0.502151572933608,0.496049016429165,4,"tags=1%, list=0%, signal=1%","PPARG"
"MF","GO:0016853","isomerase activity",116,0.992032876408647,1.21433800054619,0.00293285097244558,0.502151572933608,0.496049016429165,3,"tags=1%, list=0%, signal=1%","FKBP5"
"BP","GO:0034694","response to prostaglandin",17,0.99870105585496,1.75453319194471,0.00295638431750739,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","PPARG"
"MF","GO:1901567","fatty acid derivative binding",19,0.997518529424704,1.71582848556798,0.00307619393734214,0.502151572933608,0.496049016429165,4,"tags=5%, list=0%, signal=5%","PPARG"
"BP","GO:0010888","negative regulation of lipid storage",16,0.997740049346569,1.77580797576252,0.0030972968395201,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","PPARG"
"MF","GO:0016859","cis-trans isomerase activity",27,0.99860062182129,1.62513875778098,0.00312598693723627,0.502151572933608,0.496049016429165,3,"tags=4%, list=0%, signal=4%","FKBP5"
"BP","GO:0071295","cellular response to vitamin",21,0.99861860841199,1.68411097799743,0.00313807911700121,0.502151572933608,0.496049016429165,4,"tags=10%, list=0%, signal=10%","CYP24A1/PPARG"
"BP","GO:0055094","response to lipoprotein particle",20,0.997274816586577,1.68983383978153,0.00322729188333183,0.502151572933608,0.496049016429165,4,"tags=5%, list=0%, signal=5%","PPARG"
"BP","GO:0033189","response to vitamin A",15,0.997815640598803,1.78118436212197,0.00329417876174286,0.502151572933608,0.496049016429165,4,"tags=7%, list=0%, signal=7%","PPARG"
"BP","GO:0000413","protein peptidyl-prolyl isomerization",28,0.998148071617744,1.61582284750261,0.00335888964069251,0.502151572933608,0.496049016429165,3,"tags=4%, list=0%, signal=4%","FKBP5"
"BP","GO:0035633","maintenance of blood-brain barrier",32,-0.985442545513188,-2.45869761363944,0.00352350902909968,0.502151572933608,0.496049016429165,5,"tags=6%, list=0%, signal=6%","PTGS2/TJP3"
"BP","GO:0031000","response to caffeine",14,0.997880150846684,1.78515353815608,0.00352561969430872,0.502151572933608,0.496049016429165,4,"tags=7%, list=0%, signal=7%","PPARG"
"BP","GO:2000392","regulation of lamellipodium morphogenesis",10,-0.994697483523148,-2.20787402178416,0.00353414475532088,0.502151572933608,0.496049016429165,6,"tags=20%, list=0%, signal=20%","ARPIN/RREB1"
"BP","GO:0050766","positive regulation of phagocytosis",35,0.996335234547925,1.56524487877936,0.00379777857958896,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0006775","fat-soluble vitamin metabolic process",28,0.997684876881196,1.61507301823435,0.00382620235835985,0.502151572933608,0.496049016429165,2,"tags=4%, list=0%, signal=4%","CYP24A1"
"BP","GO:0001936","regulation of endothelial cell proliferation",93,0.993207186002872,1.26099137863744,0.00386901010826118,0.502151572933608,0.496049016429165,5,"tags=2%, list=0%, signal=2%","PPARG/NR4A1"
"BP","GO:1901616","organic hydroxy compound catabolic process",47,0.996011636774824,1.44647722694189,0.00394160561762665,0.502151572933608,0.496049016429165,12,"tags=4%, list=0%, signal=4%","CYP24A1/SULT1A1"
"MF","GO:0003777","microtubule motor activity",46,-0.982340899183903,-2.35323490760571,0.00397848175189074,0.502151572933608,0.496049016429165,3,"tags=4%, list=0%, signal=4%","KIF2C/KIF3C"
"BP","GO:0001935","endothelial cell proliferation",106,0.992227751201367,1.2380540908784,0.00398806620237105,0.502151572933608,0.496049016429165,5,"tags=2%, list=0%, signal=2%","PPARG/NR4A1"
"MF","GO:0004497","monooxygenase activity",49,0.995050843897783,1.42274811985176,0.00401170530927482,0.502151572933608,0.496049016429165,2,"tags=2%, list=0%, signal=2%","CYP24A1"
"BP","GO:0050764","regulation of phagocytosis",49,0.995033306970505,1.4227230451227,0.00401170530927482,0.502151572933608,0.496049016429165,4,"tags=2%, list=0%, signal=2%","PPARG"
"BP","GO:0098840","protein transport along microtubule",46,-0.981908903356989,-2.35220004520643,0.00415795882277666,0.502151572933608,0.496049016429165,3,"tags=4%, list=0%, signal=4%","SSNA1/KIF3C"
"BP","GO:0099118","microtubule-based protein transport",46,-0.981908903356989,-2.35220004520643,0.00415795882277666,0.502151572933608,0.496049016429165,3,"tags=4%, list=0%, signal=4%","SSNA1/KIF3C"
"BP","GO:0035924","cellular response to vascular endothelial growth factor stimulus",44,0.994343669368708,1.47408163058986,0.00417791551419584,0.502151572933608,0.496049016429165,5,"tags=2%, list=0%, signal=2%","NR4A1"
"BP","GO:1905332","positive regulation of morphogenesis of an epithelium",18,-0.989203623289768,-2.38874916195657,0.00448274412797057,0.502151572933608,0.496049016429165,6,"tags=11%, list=0%, signal=11%","SIX4/RREB1"
"BP","GO:0009266","response to temperature stimulus",175,0.98577596405266,1.14832782408356,0.00473319423432996,0.502151572933608,0.496049016429165,42,"tags=2%, list=0%, signal=2%","PPARG/DNAJB4/TP53INP1/FOXO1"
"BP","GO:0045685","regulation of glial cell differentiation",42,0.995274750166665,1.50445699113433,0.00483184343928131,0.502151572933608,0.496049016429165,4,"tags=2%, list=0%, signal=2%","PPARG"
"BP","GO:0043542","endothelial cell migration",159,0.989431629397852,1.1617500848325,0.00488849167475861,0.502151572933608,0.496049016429165,5,"tags=1%, list=0%, signal=1%","PPARG/NR4A1"
"BP","GO:0030224","monocyte differentiation",26,0.99711318885934,1.6376202977654,0.00499585813068891,0.502151572933608,0.496049016429165,4,"tags=4%, list=0%, signal=4%","PPARG"
"BP","GO:1903131","mononuclear cell differentiation",26,0.99711318885934,1.6376202977654,0.00499585813068891,0.502151572933608,0.496049016429165,4,"tags=4%, list=0%, signal=4%","PPARG"
"BP","GO:0071417","cellular response to organonitrogen compound",434,0.979575276638714,1.11085331880556,0.00526814916980507,0.502151572933608,0.496049016429165,137,"tags=5%, list=1%, signal=5%","PPARG/NR4A1/IGFBP1/G6PC/KLF3/CREB1/SLC25A33/FOXO1/PCK1/INSIG2/FOXO3/APRT/LPIN2/SESN1/ATP7A/LEPROT/ATF4/IRS2/JAK2/NR4A3"
"BP","GO:0033280","response to vitamin D",21,0.997297968118381,1.68188379657129,0.00537506773429574,0.502151572933608,0.496049016429165,2,"tags=5%, list=0%, signal=5%","CYP24A1"
"BP","GO:0048714","positive regulation of oligodendrocyte differentiation",13,0.998051795146769,1.78528623223165,0.00544634842128189,0.502151572933608,0.496049016429165,4,"tags=8%, list=0%, signal=8%","PPARG"
"BP","GO:0035767","endothelial cell chemotaxis",20,0.996957037319111,1.68929537821526,0.00548320661306325,0.502151572933608,0.496049016429165,5,"tags=5%, list=0%, signal=5%","NR4A1"
"BP","GO:0010324","membrane invagination",49,0.994350743687549,1.42174709938741,0.00549999473739365,0.502151572933608,0.496049016429165,4,"tags=2%, list=0%, signal=2%","PPARG"
"BP","GO:0060965","negative regulation of gene silencing by miRNA",14,0.997705250545678,1.78484065099132,0.00550255548558085,0.502151572933608,0.496049016429165,4,"tags=7%, list=0%, signal=7%","PPARG"
"BP","GO:0010866","regulation of triglyceride biosynthetic process",14,0.997702852572539,1.78483636114727,0.00556845357073834,0.502151572933608,0.496049016429165,6,"tags=7%, list=0%, signal=7%","SIK1"
"BP","GO:0060147","regulation of posttranscriptional gene silencing",77,0.99142255177231,1.2879513520953,0.00583164722004456,0.502151572933608,0.496049016429165,4,"tags=1%, list=0%, signal=1%","PPARG"
"BP","GO:0060966","regulation of gene silencing by RNA",77,0.99142255177231,1.2879513520953,0.00583164722004456,0.502151572933608,0.496049016429165,4,"tags=1%, list=0%, signal=1%","PPARG"
"BP","GO:0060149","negative regulation of posttranscriptional gene silencing",16,0.997398907954047,1.77520080197402,0.00584598782907293,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","PPARG"
"BP","GO:0060967","negative regulation of gene silencing by RNA",16,0.997398907954047,1.77520080197402,0.00584598782907293,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","PPARG"
"BP","GO:0019915","lipid storage",59,0.992205745133412,1.36786652821759,0.00584713656396191,0.502151572933608,0.496049016429165,4,"tags=2%, list=0%, signal=2%","PPARG"
"BP","GO:0033273","response to vitamin",63,0.995982629699209,1.36098151289521,0.0059131821860231,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","CYP24A1/PPARG"
"BP","GO:0033197","response to vitamin E",10,0.998159984614419,1.79210883001413,0.00594847522977754,0.502151572933608,0.496049016429165,4,"tags=10%, list=0%, signal=10%","PPARG"
"BP","GO:0051972","regulation of telomerase activity",38,0.994457324871169,1.53298205499389,0.00597056279812758,0.502151572933608,0.496049016429165,31,"tags=5%, list=0%, signal=5%","PPARG/MAPKAPK5"
"MF","GO:0035258","steroid hormone receptor binding",63,0.995505790540619,1.3603299259497,0.00611194001032707,0.502151572933608,0.496049016429165,5,"tags=3%, list=0%, signal=3%","PPARG/NR4A1"
"BP","GO:0035735","intraciliary transport involved in cilium assembly",30,-0.98877960126136,-2.47350491713906,0.00617256306817009,0.502151572933608,0.496049016429165,3,"tags=7%, list=0%, signal=7%","DYNLL2/KIF3C"
"BP","GO:0006911","phagocytosis, engulfment",34,0.995817875111029,1.56592367504073,0.00632431468674565,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0006308","DNA catabolic process",25,0.996320686821224,1.65853188233932,0.00633376148739582,0.502151572933608,0.496049016429165,7,"tags=4%, list=0%, signal=4%","CECR2"
"BP","GO:0009991","response to extracellular stimulus",352,0.980680412368003,1.11385781239358,0.00642088237661458,0.502151572933608,0.496049016429165,118,"tags=3%, list=1%, signal=3%","CYP24A1/PPARG/SIK1/G6PC/NOCT/FOXO1/PCK1/FOXO3/SESN1/ATF4/DDIT3/SLC25A25"
"BP","GO:0043114","regulation of vascular permeability",30,-0.987181533748935,-2.46950723368679,0.0064837775861763,0.502151572933608,0.496049016429165,5,"tags=7%, list=0%, signal=7%","ADM/TJP3"
"BP","GO:2000279","negative regulation of DNA biosynthetic process",29,0.996045942631758,1.60212395966989,0.00648545463570512,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0010889","regulation of sequestering of triglyceride",10,0.998104438722942,1.79200910223088,0.00648618502099388,0.502151572933608,0.496049016429165,4,"tags=10%, list=0%, signal=10%","PPARG"
"BP","GO:0035313","wound healing, spreading of epidermal cells",13,-0.991494460859792,-2.31184432166608,0.00659243230651621,0.502151572933608,0.496049016429165,6,"tags=15%, list=0%, signal=15%","CLASP1/RREB1"
"BP","GO:0032870","cellular response to hormone stimulus",435,0.979117461394055,1.11052298091894,0.00663254078753086,0.502151572933608,0.496049016429165,137,"tags=4%, list=1%, signal=4%","PPARG/NR4A1/IGFBP1/G6PC/KLF9/CREB1/SLC25A33/FOXO1/PCK1/INSIG2/FOXO3/APRT/LPIN2/NR1D2/LEPROT/CRY2/IRS2/JAK2/NR4A3"
"BP","GO:0032964","collagen biosynthetic process",34,0.995638574120044,1.56564172422045,0.00666011046215233,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0010608","posttranscriptional regulation of gene expression",482,0.976470056697182,1.10636439095026,0.00666085976292553,0.502151572933608,0.496049016429165,97,"tags=2%, list=1%, signal=2%","PPARG/NOCT/MAPKAPK5/ZNF598/PPP1R15B/FOXO3/EIF4G2/RNF139/KBTBD8/ATF4"
"BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway",34,0.995629044556508,1.56562673898115,0.00677204247898825,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0060969","negative regulation of gene silencing",20,0.996825010129615,1.68907166454189,0.00686429775886264,0.502151572933608,0.496049016429165,4,"tags=5%, list=0%, signal=5%","PPARG"
"BP","GO:0071402","cellular response to lipoprotein particle stimulus",21,0.997114786411024,1.68157487150047,0.00718138249130893,0.502151572933608,0.496049016429165,4,"tags=5%, list=0%, signal=5%","PPARG"
"BP","GO:0090207","regulation of triglyceride metabolic process",29,0.995948325885105,1.601966944695,0.00718656682532963,0.502151572933608,0.496049016429165,6,"tags=3%, list=0%, signal=3%","SIK1"
"BP","GO:0043537","negative regulation of blood vessel endothelial cell migration",28,0.996198443207835,1.61266674850443,0.00722057266204255,0.502151572933608,0.496049016429165,4,"tags=4%, list=0%, signal=4%","PPARG"
"BP","GO:0071496","cellular response to external stimulus",233,0.98446947210185,1.12854901364636,0.00726108327781224,0.502151572933608,0.496049016429165,97,"tags=3%, list=1%, signal=3%","CYP24A1/PPARG/SIK1/FOXO1/PCK1/FOXO3/SESN1/ATF4"
"BP","GO:1901699","cellular response to nitrogen compound",463,0.978675627914114,1.11039810679357,0.00734565581457514,0.502151572933608,0.496049016429165,137,"tags=4%, list=1%, signal=4%","PPARG/NR4A1/IGFBP1/G6PC/KLF3/CREB1/SLC25A33/FOXO1/PCK1/INSIG2/FOXO3/APRT/LPIN2/SESN1/ATP7A/LEPROT/ATF4/IRS2/JAK2/NR4A3"
"BP","GO:0030299","intestinal cholesterol absorption",11,-0.977059350034591,-2.21081619738861,0.00738172006451112,0.502151572933608,0.496049016429165,48,"tags=18%, list=0%, signal=18%","SOAT2/LPCAT3"
"BP","GO:0101023","vascular endothelial cell proliferation",17,0.99737063335461,1.75219588547799,0.00739310474632184,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","PPARG"
"BP","GO:1905562","regulation of vascular endothelial cell proliferation",17,0.99737063335461,1.75219588547799,0.00739310474632184,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","PPARG"
"BP","GO:0032965","regulation of collagen biosynthetic process",25,0.99624927570408,1.65841300734645,0.00766079867891977,0.502151572933608,0.496049016429165,4,"tags=4%, list=0%, signal=4%","PPARG"
"BP","GO:0006814","sodium ion transport",124,0.988309100134763,1.20020937819291,0.00766631250478755,0.502151572933608,0.496049016429165,25,"tags=2%, list=0%, signal=2%","SIK1/SGK1/SLC23A2"
"BP","GO:0036152","phosphatidylethanolamine acyl-chain remodeling",11,-0.973384235727426,-2.20250042594929,0.00780352817274883,0.502151572933608,0.496049016429165,30,"tags=18%, list=0%, signal=18%","PLA2G3/LPCAT3"
"BP","GO:0033599","regulation of mammary gland epithelial cell proliferation",15,-0.989444624019036,-2.34796775337009,0.00801114446241067,0.502151572933608,0.496049016429165,6,"tags=13%, list=0%, signal=13%","IQGAP3/RREB1"
"BP","GO:0006309","apoptotic DNA fragmentation",17,0.997298190277216,1.75206861637872,0.00802497926127929,0.502151572933608,0.496049016429165,7,"tags=6%, list=0%, signal=6%","CECR2"
"BP","GO:0044319","wound healing, spreading of cells",22,-0.987477984057483,-2.46994747693625,0.0080490964061313,0.502151572933608,0.496049016429165,6,"tags=9%, list=0%, signal=9%","TOR1A/RREB1"
"BP","GO:0090505","epiboly involved in wound healing",22,-0.987477984057483,-2.46994747693625,0.0080490964061313,0.502151572933608,0.496049016429165,6,"tags=9%, list=0%, signal=9%","TOR1A/RREB1"
"BP","GO:0099024","plasma membrane invagination",43,0.994842070691722,1.4855138437967,0.00806031650195882,0.502151572933608,0.496049016429165,4,"tags=2%, list=0%, signal=2%","PPARG"
"BP","GO:0035195","gene silencing by miRNA",102,0.989397185602403,1.2378537385876,0.00810993097860222,0.502151572933608,0.496049016429165,4,"tags=1%, list=0%, signal=1%","PPARG"
"MF","GO:0004519","endonuclease activity",88,-0.966656199910731,-2.10727071356878,0.00820558807156339,0.502151572933608,0.496049016429165,4,"tags=2%, list=0%, signal=2%","OGG1/PPP1R8"
"BP","GO:1901653","cellular response to peptide",272,0.982701012048837,1.12418422742146,0.00822456283369404,0.502151572933608,0.496049016429165,137,"tags=6%, list=1%, signal=6%","PPARG/NR4A1/IGFBP1/G6PC/KLF3/CREB1/SLC25A33/FOXO1/PCK1/INSIG2/FOXO3/APRT/LPIN2/LEPROT/IRS2/JAK2/NR4A3"
"BP","GO:0010839","negative regulation of keratinocyte proliferation",11,0.996460618719712,1.79510159124221,0.00826337107213199,0.502151572933608,0.496049016429165,17,"tags=9%, list=0%, signal=9%","KLF9"
"BP","GO:0014013","regulation of gliogenesis",72,0.99067112805,1.30310569574726,0.00843672934372449,0.502151572933608,0.496049016429165,34,"tags=3%, list=0%, signal=3%","PPARG/CREB1"
"BP","GO:0060761","negative regulation of response to cytokine stimulus",37,0.995105328674311,1.54098528589302,0.00853728331392782,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0045824","negative regulation of innate immune response",34,0.995195014975513,1.56494422743608,0.00856295935396971,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0048713","regulation of oligodendrocyte differentiation",24,0.99721769559746,1.65840782360287,0.00871062609154057,0.502151572933608,0.496049016429165,4,"tags=4%, list=0%, signal=4%","PPARG"
"BP","GO:0002573","myeloid leukocyte differentiation",121,0.987437018463589,1.2011065174512,0.00871424371618655,0.502151572933608,0.496049016429165,34,"tags=2%, list=0%, signal=2%","PPARG/JUNB/CREB1"
"BP","GO:0031047","gene silencing by RNA",123,0.988102554141723,1.20081993432775,0.00871424371618655,0.502151572933608,0.496049016429165,4,"tags=1%, list=0%, signal=1%","PPARG"
"BP","GO:0045687","positive regulation of glial cell differentiation",26,0.996620149523059,1.63681054894881,0.00871829983254317,0.502151572933608,0.496049016429165,4,"tags=4%, list=0%, signal=4%","PPARG"
"BP","GO:0031669","cellular response to nutrient levels",163,0.986702283662201,1.15508533999215,0.00879567224186552,0.502151572933608,0.496049016429165,97,"tags=5%, list=1%, signal=5%","CYP24A1/PPARG/SIK1/FOXO1/PCK1/FOXO3/SESN1/ATF4"
"MF","GO:0030331","estrogen receptor binding",33,0.996276110804773,1.57267260236038,0.00883430796320533,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0043434","response to peptide hormone",313,0.981025784242225,1.12166375720274,0.00889604906668457,0.502151572933608,0.496049016429165,137,"tags=5%, list=1%, signal=6%","PPARG/NR4A1/IGFBP1/G6PC/CREB1/SLC25A33/FOXO1/PCK1/INSIG2/FOXO3/APRT/LPIN2/LEPROT/CDKN1B/IRS2/JAK2/NR4A3"
"BP","GO:0000737","DNA catabolic process, endonucleolytic",21,0.996917477448762,1.68124212165323,0.00892985325827397,0.502151572933608,0.496049016429165,7,"tags=5%, list=0%, signal=5%","CECR2"
"BP","GO:0034446","substrate adhesion-dependent cell spreading",88,-0.964821563434413,-2.10327128159189,0.00897335401659121,0.502151572933608,0.496049016429165,6,"tags=3%, list=0%, signal=3%","BVES/SRGAP2/RREB1"
"MF","GO:0019212","phosphatase inhibitor activity",28,-0.989934214368507,-2.51081379106663,0.00910782432443329,0.502151572933608,0.496049016429165,4,"tags=7%, list=0%, signal=7%","SH3RF2/PPP1R8"
"BP","GO:0090504","epiboly",23,-0.987073063957762,-2.4916725736053,0.00916477849013913,0.502151572933608,0.496049016429165,6,"tags=9%, list=0%, signal=9%","TOR1A/RREB1"
"BP","GO:1901652","response to peptide",366,0.980369170190083,1.11259739365822,0.00917699866983309,0.502151572933608,0.496049016429165,137,"tags=5%, list=1%, signal=5%","PPARG/NR4A1/IGFBP1/G6PC/KLF3/CREB1/SLC25A33/FOXO1/PCK1/INSIG2/FOXO3/APRT/LPIN2/LEPROT/CDKN1B/IRS2/JAK2/NR4A3"
"BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",72,-0.976420103423556,-2.19699426781253,0.00941987180895599,0.502151572933608,0.496049016429165,3,"tags=3%, list=0%, signal=3%","KIF2C/KIF3C"
"BP","GO:0010544","negative regulation of platelet activation",15,0.997034875158485,1.77979063051846,0.00957771632702534,0.502151572933608,0.496049016429165,13,"tags=7%, list=0%, signal=7%","C1QTNF1"
"CC","GO:0005871","kinesin complex",35,-0.986981945721381,-2.43081679524751,0.00959143823245586,0.502151572933608,0.496049016429165,3,"tags=6%, list=0%, signal=6%","KIF2C/KIF3C"
"BP","GO:0072665","protein localization to vacuole",59,0.99156484608663,1.36698297724204,0.00960956556910906,0.502151572933608,0.496049016429165,10,"tags=2%, list=0%, signal=2%","MON1B"
"MF","GO:0033293","monocarboxylic acid binding",33,0.996177504288546,1.5725169469504,0.00974622446723138,0.502151572933608,0.496049016429165,4,"tags=3%, list=0%, signal=3%","PPARG"
"BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",71,-0.976603720812431,-2.18848974937339,0.00981756059108185,0.502151572933608,0.496049016429165,3,"tags=3%, list=0%, signal=3%","KIF2C/KIF3C"
"MF","GO:0051393","alpha-actinin binding",17,0.997132230472494,1.75177705567174,0.00992060822221106,0.502151572933608,0.496049016429165,4,"tags=6%, list=0%, signal=6%","PPARG"
"BP","GO:0042073","intraciliary transport",35,-0.985950123999504,-2.42827554352339,0.00992408562678736,0.502151572933608,0.496049016429165,3,"tags=6%, list=0%, signal=6%","SSNA1/KIF3C"
"BP","GO:1900024","regulation of substrate adhesion-dependent cell spreading",44,-0.982072288592683,-2.35563427432099,0.00993482827541253,0.502151572933608,0.496049016429165,6,"tags=5%, list=0%, signal=5%","PDPN/RREB1"
"BP","GO:0045721","negative regulation of gluconeogenesis",13,0.997663996051008,1.78459254840692,0.0100177056232836,0.502151572933608,0.496049016429165,6,"tags=8%, list=0%, signal=8%","SIK1"
"BP","GO:0050872","white fat cell differentiation",10,0.997740265865452,1.7913552617608,0.0101995151627261,0.502151572933608,0.496049016429165,4,"tags=10%, list=0%, signal=10%","PPARG"
