"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"CC","GO:0098687","chromosomal region",265,-0.765601268599318,-1.72739465776393,1e-10,5.26846153846154e-08,4.58704453441296e-08,1113,"tags=31%, list=10%, signal=29%","CENPP/FEN1/SKA1/MTBP/TP53BP1/PURA/MCM3/STAG1/NUP133/ORC3/RPA2/TERF1/CENPF/RAD50/MSH2/NSL1/DNMT1/AURKB/MCM4/OIP5/ORC5/BUB3/CENPI/PPP1R10/RECQL4/SMC6/SYCP3/CENPW/CHEK2/MIS12/WRN/CENPM/TTK/CENPL/AURKA/SKA3/TINF2/POLD1/DSN1/CENPU/RASSF2/MCM6/CDCA8/BUB1B/CHEK1/MEN1/NCAPD2/KNTC1/NUF2/DNA2/ATM/CENPT/PLK1/KIF18A/KNSTRN/PCNA/NCAPG/MCM5/BIRC5/CENPK/SUV39H1/SPC24/CEBPB/MIS18BP1/CENPQ/MAD2L1/DSCC1/SPAG5/SPC25/RAD51/BUB1/CCNB1/CENPE/CDK1/NDC80/KIF2C/ESCO2/SPDL1/ZWILCH/CENPN/MIS18A/NCAPD3/NEK2"
"BP","GO:0098813","nuclear chromosome segregation",198,-0.812312607228828,-1.81766564447294,1e-10,5.26846153846154e-08,4.58704453441296e-08,938,"tags=34%, list=9%, signal=32%","MUS81/STAG1/TERF1/CENPF/NSL1/AURKB/HDAC8/BUB3/PIBF1/PRC1/MIS12/TTK/NDC1/NCAPH/NEK6/DSN1/ECT2/CDCA8/SMC4/BUB1B/FMN2/SPICE1/NCAPD2/KIF23/NUF2/ATM/TACC3/UBE2C/KIF14/PLK1/ESPL1/KIF18A/MAPK15/NCAPG2/KNSTRN/RACGAP1/NCAPG/CENPK/PTTG1/CCNE2/TOP2A/TRIP13/CENPQ/MAD2L1/KIF4A/DSCC1/SPAG5/DLGAP5/BUB1/SMC2/CCNB1/NUMA1/CENPE/NDC80/KIF2C/DDX11/FANCD2/ESCO2/SPDL1/RMI2/NUSAP1/BRIP1/GEN1/NCAPD3/TTN/CDC20/FBXO5/NEK2"
"BP","GO:0140014","mitotic nuclear division",232,-0.797296163649404,-1.79584877449222,1e-10,5.26846153846154e-08,4.58704453441296e-08,733,"tags=30%, list=7%, signal=29%","AURKB/BUB3/PIBF1/PRC1/UBE2S/CHEK2/MIS12/TTK/KIF11/CCNB2/NCAPH/AURKA/NEK6/DSN1/CAV2/BMP7/CDCA8/SMC4/BUB1B/CHEK1/SPICE1/NCAPD2/KNTC1/KIF23/NUF2/ATM/TACC3/UBE2C/KIF14/PLK1/ESPL1/KIF18A/NCAPG2/KNSTRN/MAD2L1BP/RACGAP1/NCAPG/MYBL2/BIRC5/KIF20B/CENPK/PTTG1/ANLN/TRIP13/RGCC/MAD2L1/KIF4A/DSCC1/SPAG5/DLGAP5/BUB1/TPX2/SMC2/CCNB1/NUMA1/MKI67/CENPE/CDK1/NDC80/KIF2C/BORA/SPDL1/NUSAP1/INS/GEN1/NCAPD3/TTN/CDC20/FBXO5/NEK2"
"CC","GO:0005819","spindle",291,-0.732953626721531,-1.65079701347723,3.78194139277675e-10,1.85017975708057e-07,1.61087954812634e-07,864,"tags=23%, list=8%, signal=22%","HAUS2/TERF1/CENPF/HAUS1/ODF2/HSPB1/NEDD9/AURKB/HAUS4/PRC1/PLK3/TMEM201/DIAPH1/TTK/KIF11/AURKA/NEK6/SKA3/DSN1/ECT2/UNC119/PLK4/CDCA8/BUB1B/FMN2/HAUS8/SPICE1/KNTC1/KIF15/KIF23/ATM/TACC3/KIF14/PLK1/ESPL1/KIF18A/MAPK15/KNSTRN/MAD2L1BP/RACGAP1/BIRC5/SPAG8/KIF20B/HAUS5/ASPM/MAD2L1/CTTN/KIF4A/SHCBP1/SPAG5/DLGAP5/TPX2/CKAP2/CCNB1/NUMA1/KIF20A/CENPE/CDK1/KIF2C/DDX11/BORA/SPDL1/NUSAP1/CKAP2L/CDC20/FBXO5/NEK2"
"BP","GO:0007346","regulation of mitotic cell cycle",499,-0.677701832343194,-1.54487927880196,4.32238673366231e-10,1.97360178259021e-07,1.71833830499628e-07,1521,"tags=26%, list=14%, signal=24%","RFWD3/HRAS/CENPJ/FBXL7/PDGFRB/CDC45/ZNF830/BCL6/NUP62/MDM2/THAP1/CLASP1/APEX1/CDK13/NDE1/CDK10/CEP152/PSMA1/TUBG1/ANAPC1/MDM4/FOXN3/PSMA4/DCTN1/TUBA1A/MTBP/DUSP3/SDCCAG8/CDC25A/TFDP1/HAUS7/DCUN1D3/DONSON/E2F7/CCND1/CEP76/MUS81/MAGI2/TRIM35/SIRT1/GAS1/NFE2L1/PSMA2/RPA2/HAUS2/PKN2/CENPF/PSMB5/HAUS1/ODF2/MSH2/TUBB4B/RPA3/SFI1/AURKB/BCL2/OFD1/BUB3/HAUS4/PPP1R10/PRMT2/PSMB6/PLK3/CHEK2/PSME2/PSME1/TTK/KIF11/CDKN1A/AURKA/NEK6/TIPIN/PSMB7/CAV2/CKS1B/BMP7/PTPN6/ZFP36L2/DBF4B/CLSPN/PLK4/CEP135/HYAL1/BUB1B/CHEK1/ZNF385A/HAUS8/KNTC1/GTSE1/ATM/PIDD1/TACC3/UBE2C/KIF14/PLK1/ESPL1/MAD2L1BP/PCNA/KIF20B/PTTG1/ANLN/USP47/TOP2A/HAUS5/TRIP13/RGCC/MAD2L1/DLGAP5/BUB1/TPX2/E2F8/CCNB1/NUMA1/MKI67/MCPH1/CENPE/CDK1/HMMR/NDC80/BORA/FANCD2/SPDL1/ZWILCH/NUSAP1/INS/GEN1/PSMB8/AIF1/CDC20/FBXO5/PSMB9/NEK2"
"BP","GO:0051983","regulation of chromosome segregation",93,-0.850895811135271,-1.81666169679755,5.25552552174702e-10,2.24969339365283e-07,1.95872053162479e-07,733,"tags=38%, list=7%, signal=35%","AURKB/HDAC8/BUB3/SMC6/TTK/NEK6/ECT2/BUB1B/ATM/TACC3/UBE2C/PLK1/ESPL1/MAPK15/KNSTRN/RACGAP1/PTTG1/TRIP13/MAD2L1/SPAG5/DLGAP5/BUB1/CCNB1/NUMA1/MKI67/CENPE/NDC80/KIF2C/DDX11/SPDL1/RMI2/GEN1/CDC20/FBXO5/NEK2"
"CC","GO:0000775","chromosome, centromeric region",157,-0.792799205797768,-1.7584352601496,9.72414632754246e-10,3.91768695278461e-07,3.41097764368595e-07,1113,"tags=41%, list=10%, signal=37%","CLASP1/PDS5A/NDE1/NDEL1/PMF1/DCTN1/ERCC6L/CENPP/SKA1/MTBP/TP53BP1/STAG1/NUP133/CENPF/NSL1/DNMT1/AURKB/OIP5/BUB3/CENPI/SYCP3/CENPW/MIS12/CENPM/TTK/CENPL/AURKA/SKA3/DSN1/CENPU/RASSF2/CDCA8/BUB1B/NCAPD2/KNTC1/NUF2/CENPT/PLK1/KIF18A/KNSTRN/NCAPG/BIRC5/CENPK/SUV39H1/SPC24/CEBPB/MIS18BP1/CENPQ/MAD2L1/DSCC1/SPAG5/SPC25/BUB1/CCNB1/CENPE/NDC80/KIF2C/ESCO2/SPDL1/ZWILCH/CENPN/MIS18A/NCAPD3/NEK2"
"BP","GO:0071103","DNA conformation change",216,-0.752038261679545,-1.69115567451885,1.0675956486372e-09,4.06220144306456e-07,3.53680078919869e-07,1279,"tags=32%, list=12%, signal=29%","RFC5/GTF2F2/CHD8/HMGB1/MCM9/BANF1/ERCC6L/CENPP/SSBP1/RUVBL2/CHTF18/RFC4/PURA/MCM3/ASF1A/SIRT1/RAD50/DNMT1/POLE3/MCM4/OIP5/GTF2H1/MCM8/CENPI/POLQ/RECQL4/RUVBL1/NASP/SYCP3/CENPW/WRN/CENPM/RFC3/NCAPH/CENPL/GINS4/G3BP1/CENPU/GINS2/MCM6/SMC4/NCAPD2/MTERF1/DNA2/CENPT/NCAPG2/PPHLN1/NCAPG/MCM5/CENPK/CHAF1B/SUV39H1/TOP2A/MIS18BP1/CENPQ/DSCC1/RAD51/SMC2/CCNB1/MCPH1/RAD54L/CDK1/DDX11/RAD54B/NUSAP1/BRIP1/CENPN/MIS18A/NCAPD3/TTN"
"CC","GO:0000793","condensed chromosome",157,-0.790604074140084,-1.75356643979847,1.40459000985644e-09,5.06317735658249e-07,4.40831158218101e-07,936,"tags=41%, list=9%, signal=38%","NDE1/NDEL1/SUN2/TUBG1/PMF1/SYCE1/HMGB1/ERCC6L/SKA1/TP53BP1/STAG1/NUP133/CENPF/RAD1/RAD50/NSL1/AURKB/BUB3/SMC6/SYCP3/CENPW/MIS12/CENPM/NCAPH/AURKA/SKA3/DSN1/CENPU/RASSF2/SMC4/BUB1B/CHEK1/NCAPD2/KNTC1/NUF2/CENPT/PLK1/NCAPG2/KNSTRN/NCAPG/BIRC5/CENPK/SUV39H1/SPC24/CEBPB/TOP2A/MIS18BP1/MAD2L1/SPAG5/SPC25/RAD51/BUB1/SMC2/CCNB1/MKI67/CENPE/NDC80/KIF2C/FANCD2/SPDL1/ZWILCH/CENPN/NCAPD3/TTN/NEK2"
"BP","GO:0050865","regulation of cell activation",322,-0.710977083980845,-1.60383177875982,1.82475947808432e-09,6.24888883269977e-07,5.44066444386721e-07,1250,"tags=26%, list=12%, signal=24%","PIK3R1/CD38/STAP1/HMGB1/SLC39A10/VAV1/STAT6/SDC4/CD276/GRN/HMCES/RASGRP1/STXBP1/DUSP3/THBS1/FOXF1/NFATC2/TP53BP1/HMOX1/ZBTB7B/TLR6/LMO4/JAK2/PYCARD/TNFAIP8L2/PIK3R6/MSH2/CEBPA/CD40/TNFAIP3/RAC2/HLA-G/BCL2/IL1RL1/ZBTB16/PIBF1/CD22/DUSP22/FANCA/CDKN1A/GSN/FGL2/HLA-A/TYRO3/PTPN6/CAV1/ZFP36L2/TEC/TEC/CAPN3/CLNK/SOCS1/WNT5A/ATM/RIPK2/RUNX3/ITGAM/CEBPB/IRF4/AXL/CD200/SLC46A2/ADGRF5/PLEK/CD84/CD226/LBP/FANCD2/PTPRC/TNFSF13B/IRF1/CCL3/INPP5D/TNIP2/SELP/ITGB2/NCKAP1L/AIF1/CD74/BPI/HLA-DPA1/HLA-DPB1/LCK/CLEC4D"
"BP","GO:0006954","inflammatory response",398,-0.69172484838151,-1.57551113180673,2.48541743424977e-09,8.10601143198888e-07,7.05758885464909e-07,1092,"tags=24%, list=10%, signal=22%","CLU/RASGRP1/P2RX1/TMSB4X/THBS1/FOXF1/BDKRB2/HMOX1/CTNNBIP1/TLR6/PRDX5/GJA1/F8/NFE2L1/JAK2/PYCARD/TNFAIP8L2/CMA1/ITIH4/SEMA7A/GPR4/HYAL2/BMP2/CEBPA/CXCL2/CD40/TNFAIP3/IL6R/JAM3/BLNK/IL1RL1/NRROS/HSPG2/F3/IL36G/APOL3/GGT5/PTGER4/LXN/FANCA/TRPV1/TYRO3/IL18RAP/PSTPIP1/CIITA/IL10RB/GPRC5B/HYAL1/LY75/WNT5A/ATM/PTGIR/RIPK2/IL34/ITGAM/NFKBIA/CYBB/ADGRE5/CHIA/CEBPB/CXCR3/C5AR1/TLR5/AXL/CD200/HCK/MCPH1/CCL25/CXCL9/B4GALT1/RELB/LBP/PBK/FANCD2/CASP1/CRP/ITGAL/CXCL10/PTPRC/INS/CCL3L3/CSF1R/CCL3/TNIP2/SELP/ITGB2/MEFV/AIF1/LYZ/CYBA/HYAL3/C1QA/HAMP/CMKLR1/IL1R2/C1QTNF3"
"BP","GO:1901987","regulation of cell cycle phase transition",361,-0.699446113210038,-1.58673170115174,2.71807432951721e-09,8.46185958311973e-07,7.36741199842824e-07,1521,"tags=28%, list=14%, signal=25%","RFWD3/CENPJ/FBXL7/CDC45/ZNF830/MDM2/CLASP1/APEX1/NDE1/CDK10/CEP152/PSMA1/TUBG1/ANAPC1/MDM4/FOXN3/PSMA4/DCTN1/TUBA1A/MTBP/SDCCAG8/CDC25A/BABAM1/TFDP1/HAUS7/DCUN1D3/DONSON/E2F7/CCND1/CEP76/PSMA2/RPA2/HAUS2/CENPF/PSMB5/HAUS1/ODF2/TUBB4B/SFI1/AURKB/BCL2/OFD1/BUB3/HAUS4/PRMT2/PSMB6/PLK3/CHEK2/PSME2/PSME1/TTK/CDKN1A/AURKA/NEK6/PSMB7/PTPN6/ZFP36L2/DBF4B/CLSPN/PLK4/CEP135/HYAL1/BUB1B/CHEK1/ZNF385A/HAUS8/MEN1/KNTC1/GTSE1/ATM/PIDD1/UBE2C/KIF14/PLK1/ESPL1/MAPK15/MAD2L1BP/PCNA/ANLN/USP47/HAUS5/TRIP13/RGCC/MAD2L1/DLGAP5/BUB1/TPX2/E2F8/CCNB1/CENPE/CDK1/HMMR/NDC80/SPDL1/GEN1/PSMB8/AIF1/CDC20/FBXO5/PSMB9/NEK2"
"BP","GO:0045047","protein targeting to ER",100,0.768585524222967,2.16431063446954,3.0498906848472e-09,9.08204404370367e-07,7.90738248496996e-07,895,"tags=8%, list=8%, signal=7%","HSPA5/SRP68/SEC62/SRP14/SRP72/SEC63/SEC61A1/SRPRA"
"BP","GO:0002274","myeloid leukocyte activation",418,-0.684318180710516,-1.55941063244733,3.24533017391057e-09,9.2613609837973e-07,8.06350676982605e-07,1226,"tags=21%, list=12%, signal=19%","STAP1/HMGB1/MAN2B1/RAP2B/ALDOC/GRN/CLU/KCNAB2/RASGRP1/STXBP1/P2RX1/THBS1/FOXF1/HMOX1/B2M/GLA/TLR6/TMEM179B/NME2/NAPRT/CTSA/PSMA2/JAK2/PYCARD/ENPP4/HYAL2/ANXA2/RHOG/ARSB/CEBPA/TUBB4B/RAC2/IL1RL1/BIN2/DSC1/GALNS/DIAPH1/TRPV1/ORMDL3/GSN/FGL2/PSMB7/IL18RAP/DSN1/PTPN6/PREX1/ALDOA/WNT5A/ATM/VAMP2/CTSD/RAB44/QPCT/PIGR/ITGAM/SPI1/CD53/CYBB/PSAP/ADGRE5/C5AR1/IRF4/CD200/ADGRF5/CD84/CD226/B4GALT1/RELB/LBP/ITGAL/PTPRC/CFP/CCL3/DOCK2/TNIP2/ITGB2/NCKAP1L/AIF1/PLAUR/LYZ/CYBA/CD74/C1QA/BPI/CLEC4C/CTSS/OLFM4/CLEC4D"
"BP","GO:0072599","establishment of protein localization to endoplasmic reticulum",104,0.757376192713692,2.12959766361855,4.18027693977316e-09,1.11340293381129e-06,9.69396626482691e-07,895,"tags=8%, list=8%, signal=7%","HSPA5/SRP68/SEC62/SRP14/SRP72/SEC63/SEC61A1/SRPRA"
"BP","GO:0007088","regulation of mitotic nuclear division",132,-0.800891409537931,-1.75382319210769,4.22667196365798e-09,1.11340293381129e-06,9.69396626482691e-07,542,"tags=29%, list=5%, signal=28%","AURKB/BUB3/TTK/KIF11/AURKA/NEK6/CAV2/BMP7/BUB1B/CHEK1/KNTC1/ATM/TACC3/UBE2C/PLK1/ESPL1/MAD2L1BP/KIF20B/PTTG1/ANLN/TRIP13/RGCC/MAD2L1/DLGAP5/BUB1/CCNB1/NUMA1/MKI67/CENPE/NDC80/BORA/SPDL1/NUSAP1/INS/GEN1/CDC20/FBXO5/NEK2"
