"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0071826","ribonucleoprotein complex subunit organization",175,-0.661722835594477,-1.96656433869459,4.82698784632472e-09,2.9492895741044e-06,2.46615197239499e-06,2174,"tags=33%, list=22%, signal=26%","AGO2/SNRPD2/YTHDC1/SRSF9/TFIP11/CLP1/SRPK3/SART3/GEMIN7/NOP2/RPS28/DHX9/SRPK1/SF3A3/COIL/LSM2/XAB2/EIF2S2/CPSF7/CD2BP2/TGS1/DHX30/LSM4/BOP1/PRPF31/POLR2D/ADAR/PRKDC/GEMIN8/EIF2D/PUF60/EIF5/CLNS1A/SNRPG/ZRSR2/DDX20/NUDT21/ABT1/DENR/PTGES3/XRCC5/RUVBL1/SNRPE/GEMIN5/SNRPF/PWP2/PSIP1/ZNHIT6/SNU13/MDN1/USP39/FASTKD2/DHX29/PRPF19/WDR77/AGO1/SHQ1"
"BP","GO:0008033","tRNA processing",116,-0.72474394759306,-2.05735503469037,8.86411505582386e-09,4.96464310751602e-06,4.15136055114418e-06,2150,"tags=57%, list=21%, signal=45%","RTCB/KTI12/TYW1/NSUN3/CLP1/CPSF4/DUS1L/TRMT10B/POP7/AARS2/LSM6/CPSF1/DTWD1/ELP3/TSEN54/OSGEPL1/RPUSD4/DTWD2/TYW3/TRMT12/LCMT2/SSB/TRMT6/POP5/METTL8/RPP21/TRMT2B/THUMPD1/ADAT2/CTU1/NSUN6/ELP5/TRMT44/ELP6/CDK5RAP1/TRIT1/TRUB1/TRMT11/OSGEP/NAT10/POP1/RPP25L/CSTF2/DUS4L/TRMU/PUS3/TRMT61B/PUS1/TARBP1/ELP4/FAM98B/TRPT1/TRMT5/RPP38/PUSL1/TPRKB/TRMT112/TRNT1/THUMPD3/DUS3L/ADAT3/MTFMT/METTL1/DUS2/THUMPD2/THG1L"
"CC","GO:0098552","side of membrane",264,0.621103216391957,1.81901537349311,1.24771712708988e-08,6.39931465009854e-06,5.35101150625707e-06,1610,"tags=32%, list=16%, signal=27%","HCK/CD74/TH/LAG3/HLA-DPA1/CSF3R/PTPRC/B2M/ITGB2/ABCA1/ACKR4/CXCR3/STAB2/HLA-DPB1/MAP3K5/MR1/ITGAM/ACKR3/HLA-A/GNAQ/CTSK/LDLR/CD22/HIP1/GNA14/CD69/ECE1/TFRC/ERRFI1/LIFR/CLCN3/GNAS/FYN/DIABLO/F3/LY75/PALM/IL1R1/SRC/TAPBP/SLC7A5/STAC/GNA12/CD40/HYAL2/PKD2/CHUK/ITGA1/TRPV1/S1PR1/EPHA5/CD59/TIAM1/MCAM/CHMP4B/FARP1/CDIP1/INSR/VCAM1/PECAM1/CD276/ITGB1/XCR1/IL2RG/ANTXR2/PTP4A1/TRAF3/ICAM1/P2RX7/ALCAM/CD248/BMPR1A/ANPEP/LAMP1/BTN1A1/TNK2/TGFBR3/GNAI2/ANXA5/PRLR/CYTH1/FGA/RAB5A/TRAF2"
"BP","GO:0022618","ribonucleoprotein complex assembly",169,-0.678290637966928,-2.02103231884706,1.3329921901708e-08,6.39931465009854e-06,5.35101150625707e-06,2174,"tags=33%, list=22%, signal=26%","AGO2/SNRPD2/YTHDC1/SRSF9/CLP1/SRPK3/SART3/GEMIN7/NOP2/RPS28/DHX9/SRPK1/SF3A3/COIL/LSM2/XAB2/EIF2S2/CPSF7/CD2BP2/TGS1/DHX30/LSM4/BOP1/PRPF31/POLR2D/ADAR/PRKDC/GEMIN8/EIF2D/PUF60/EIF5/CLNS1A/SNRPG/ZRSR2/DDX20/NUDT21/ABT1/DENR/PTGES3/XRCC5/RUVBL1/SNRPE/GEMIN5/SNRPF/PWP2/PSIP1/ZNHIT6/SNU13/MDN1/USP39/FASTKD2/DHX29/PRPF19/WDR77/AGO1/SHQ1"
"BP","GO:0050900","leukocyte migration",229,0.648403738673971,1.86988525411884,1.67116899706585e-08,7.48795121951973e-06,6.2613131756734e-06,1654,"tags=31%, list=16%, signal=26%","CD200/DUSP1/HCK/CD74/AIF1/INPP5D/SLC3A2/CSF3R/NCKAP1L/ITGAL/ITGB2/ATP1B1/CXCR3/SDC4/CD84/VAV3/CSF1R/C5AR1/CH25H/ITGAM/TRPV4/TGFB1/FYN/HMOX1/PIP5K1C/PDE4B/RHOG/IL17RC/MSN/IL1R1/SRC/SLC7A5/CCL3L3/LBP/GRB7/JAM3/PREX1/F11R/PIK3CA/VAV1/SWAP70/DOK2/ITGA1/S1PR1/CALCA/VCAM1/PECAM1/WASL/PIK3CB/ITGB1/PTPN6/PTN/PTGER4/ICAM1/PDE4D/SPNS2/TIRAP/MCU/ARHGEF5/TNFRSF10A/ANGPT2/FN1/SLC8B1/C5/CXCL14/PGF/ANO6/GRB14/MSTN/ADAM17"
"BP","GO:0006364","rRNA processing",195,-0.644846066167173,-1.93728719767259,1.79197920996413e-08,7.52743266885559e-06,6.29432697499902e-06,1983,"tags=39%, list=20%, signal=32%","MAK16/NOP2/NOP10/POP7/YBEY/LSM6/RPS28/IMP3/RRP8/DDX27/RRP12/METTL16/DIS3/FTSJ3/EMG1/NOP9/UTP23/RPUSD4/BYSL/SIRT7/ESF1/TFB1M/RRNAD1/BOP1/GAR1/DDX56/RPUSD1/POP5/PRKDC/THUMPD1/DKC1/BMS1/UTP6/REXO4/NOL6/NOC4L/PES1/RRP1/NPM3/MPHOSPH10/NOL9/NOL8/TSR1/URB1/EXOSC9/TBL3/NAT10/ABT1/FBL/WDR75/WBP11/NVL/RRP15/WDR46/TRMT61B/LYAR/RIOK1/PWP2/TEX10/PIN4/EXOSC2/FCF1/WDR55/NHP2/RPP38/ZNHIT6/SNU13/MDN1/GTF2H5/TRMT112/EXOSC3/EXOSC10/UTP3/FDXACB1/UTP20/MTERF4/SHQ1"
"MF","GO:0016741","transferase activity, transferring one-carbon groups",172,-0.658474454135066,-1.96069949650616,2.75565584405207e-08,1.08945664281611e-05,9.10987402563095e-06,2003,"tags=44%, list=20%, signal=36%","METTL14/PRDM9/NOP2/AMT/PRDM4/TRMT10B/PRMT9/LCMT1/RRP8/SUZ12/SETDB1/METTL16/KMT2A/FTSJ3/EMG1/WDR5/SETDB2/METTL17/DNMT1/TFB1M/SHMT2/RRNAD1/TGS1/TYW3/TRMT12/LCMT2/TRMT6/TYMS/METTL8/TRMT2B/SMYD4/NDUFAF7/KMT2B/MTR/NSUN6/DNMT3B/ARMT1/NSD1/KMT2D/TRMT44/EED/COQ5/CAMKMT/COMTD1/TRMT11/CARNMT1/FBL/TRMT2A/METTL4/SMYD2/ASH2L/TRMT61B/SHMT1/TARBP1/FAM98B/EEF2KMT/DNMT3A/TRMT5/DPH5/FAM98A/METTL7A/GATM/PCMT1/TRMT112/METTL21A/CAD/THUMPD3/FDXACB1/PRDM16/MTFMT/METTL3/METTL1/THUMPD2/VCPKMT/EHMT2/CMTR2"
"BP","GO:0010942","positive regulation of cell death",457,0.547242817738711,1.67682806965425,5.35580188282345e-08,1.91668379160306e-05,1.6027024116663e-05,1418,"tags=26%, list=14%, signal=24%","SIK1/DDIT4/DUSP1/NR4A3/FOS/ATF3/INPP5D/BMF/GADD45B/C1QA/PPARGC1A/TP53INP1/DDIT3/PRODH/PTPRC/MCL1/BTG1/ITGB2/FOXO1/ITM2C/FLCN/RGCC/PTPN2/CFLAR/CREB1/MSX2/ARRB1/VAV3/MAP3K5/JUN/BCL6/ITGAM/DEDD2/HOXA5/BNIP3/SQSTM1/NACC2/HIP1/TIMP3/FOXA1/ZBTB16/FOXO3/PTGIS/PLA2R1/FYN/GADD45G/RASSF2/DIABLO/F3/HMOX1/PPARG/IP6K2/KLF11/BMP2/HMGA2/LATS2/PTGS2/TP53BP2/DAPK3/SRC/NCK2/E2F1/SAP30BP/CASP1/HDAC4/ARHGEF16/MYC/PPP1R13B/PAK3/BAD/NOX4/CD40/MMP9/TLR6/ALDH1A2/BOK/HYAL2/PREX1/STK17A/GSK3B/SLC22A2/VAV1/TXNIP/TRADD/JAK2/ITGA1/TRPV1/VDR/RIPK2/TIAM1/APBB1/CASP8/MYBL2/RBCK1/RYBP/SKIL/ABL1/MFF/PIK3CB/PDIA3/ITGB1/ING3/PLEKHG2/F2R/MCF2/PTN/ATF4/AGT/AKAP12/TSPO/P2RX7/EPHA7/ARHGEF5/CD248/BNIP3L/DLC1/TGFBR1/STK17B/TRPS1/TNFRSF10A"
"CC","GO:0009897","external side of plasma membrane",134,0.697393421760913,1.92814485445177,5.41838893623838e-08,1.91668379160306e-05,1.6027024116663e-05,1530,"tags=40%, list=15%, signal=34%","CD74/LAG3/CSF3R/PTPRC/B2M/ITGB2/ABCA1/ACKR4/CXCR3/STAB2/MAP3K5/MR1/ITGAM/ACKR3/CTSK/LDLR/CD22/CD69/ECE1/TFRC/LIFR/CLCN3/F3/LY75/IL1R1/SLC7A5/CD40/HYAL2/ITGA1/TRPV1/S1PR1/EPHA5/CD59/MCAM/INSR/VCAM1/PECAM1/CD276/ITGB1/XCR1/IL2RG/ANTXR2/ICAM1/P2RX7/ALCAM/CD248/BMPR1A/ANPEP/LAMP1/BTN1A1/TGFBR3/ANXA5/PRLR"
"BP","GO:0060326","cell chemotaxis",152,0.683553486479697,1.91060970423709,6.50806349204517e-08,2.18703473650178e-05,1.82876584126469e-05,1338,"tags=30%, list=13%, signal=27%","NR4A1/DUSP1/CD74/AIF1/CSF3R/NCKAP1L/ITGB2/ACKR4/CXCR3/BIN2/VAV3/CSF1R/C5AR1/CH25H/TRPV4/ACKR3/ABCC1/PIP5K1C/PDE4B/RHOG/IL17RC/AGTR1/CCL3L3/ARHGEF16/LBP/HGF/HBEGF/PIP5K1A/JAM3/PREX1/VAV1/FGFR1/SWAP70/ITGA1/EPHB1/S1PR1/TIAM1/CALCA/KDR/XCR1/PTN/PDE4D/MET/TIRAP/MCU/ARHGEF5"
"MF","GO:0038023","signaling receptor activity",417,0.548278509327311,1.6707862729028,7.16635939379843e-08,2.18932279480542e-05,1.83067908150669e-05,1773,"tags=34%, list=18%, signal=29%","GPR157/NR4A3/CD74/NR1D1/LAG3/HLA-DPA1/PLXNC1/RNF139/ACVR1B/GPR4/CSF3R/ITGAL/PTPRC/ITGB2/ABCA1/ACKR4/PTGIR/OR2T6/MARCO/CXCR3/FCGR1A/SDC4/CSF1R/C5AR1/MR1/PTPRT/PRTG/TRPV4/AVPR2/PTPRH/MC5R/ACKR3/OGFRL1/ADGRG6/OR52D1/DMBT1/ADGRE5/CLDN3/FZD4/CD69/LPAR6/INTS6/LIFR/ZP2/PLA2R1/ADORA2B/ERBB2/RXRG/PTPRE/ADGRF5/F3/TLR1/PPARG/LY75/HRH3/IL17RC/P2RY1/ADRA2B/SMO/IL1R1/PPARA/AGTR1/PTPRM/EGFR/TAPT1/CD40/TLR6/CLEC4M/IL1RAPL2/PPARD/NTRK2/CRY2/FGFR1/EPHB1/TRPV1/S1PR1/EPHA5/VDR/NOD2/KDR/INSR/P2RX3/PECAM1/ABHD2/ITGB1/XCR1/IL2RG/PTPN6/EDNRA/ANTXR2/F2R/PTGER4/ICAM1/MET/CRY1/SLC22A17/TSPO/P2RX7/F2RL2/EPHA7/MST1R/GPR158/BMPR1A/ANPEP/TGFBR1/CRIM1/TNFRSF10A/ABCC8/GHSR/PLXNA3/PTPRK/ACVR1/BTN1A1/TGFBR3/NRP2/FZD10/PRLR/LRP6/FZD8/ADIPOR2/ESR1/LYVE1/FLT3/IGF1R/ADRA1D/CSF2RB/SEMA4D/PTPRB/GPR22/ITGA4/S1PR3/FGFR2/ADIPOR1/TLR5/AMFR/CD93/IGF2R/IL17RE/ESRRG/GP1BA"
"MF","GO:0060089","molecular transducer activity",417,0.548278509327311,1.6707862729028,7.16635939379843e-08,2.18932279480542e-05,1.83067908150669e-05,1773,"tags=34%, list=18%, signal=29%","GPR157/NR4A3/CD74/NR1D1/LAG3/HLA-DPA1/PLXNC1/RNF139/ACVR1B/GPR4/CSF3R/ITGAL/PTPRC/ITGB2/ABCA1/ACKR4/PTGIR/OR2T6/MARCO/CXCR3/FCGR1A/SDC4/CSF1R/C5AR1/MR1/PTPRT/PRTG/TRPV4/AVPR2/PTPRH/MC5R/ACKR3/OGFRL1/ADGRG6/OR52D1/DMBT1/ADGRE5/CLDN3/FZD4/CD69/LPAR6/INTS6/LIFR/ZP2/PLA2R1/ADORA2B/ERBB2/RXRG/PTPRE/ADGRF5/F3/TLR1/PPARG/LY75/HRH3/IL17RC/P2RY1/ADRA2B/SMO/IL1R1/PPARA/AGTR1/PTPRM/EGFR/TAPT1/CD40/TLR6/CLEC4M/IL1RAPL2/PPARD/NTRK2/CRY2/FGFR1/EPHB1/TRPV1/S1PR1/EPHA5/VDR/NOD2/KDR/INSR/P2RX3/PECAM1/ABHD2/ITGB1/XCR1/IL2RG/PTPN6/EDNRA/ANTXR2/F2R/PTGER4/ICAM1/MET/CRY1/SLC22A17/TSPO/P2RX7/F2RL2/EPHA7/MST1R/GPR158/BMPR1A/ANPEP/TGFBR1/CRIM1/TNFRSF10A/ABCC8/GHSR/PLXNA3/PTPRK/ACVR1/BTN1A1/TGFBR3/NRP2/FZD10/PRLR/LRP6/FZD8/ADIPOR2/ESR1/LYVE1/FLT3/IGF1R/ADRA1D/CSF2RB/SEMA4D/PTPRB/GPR22/ITGA4/S1PR3/FGFR2/ADIPOR1/TLR5/AMFR/CD93/IGF2R/IL17RE/ESRRG/GP1BA"
