"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"MF","GO:0003678","DNA helicase activity",68,-0.856107201221674,-1.91415746582529,1e-10,8.37375e-09,7.08421052631579e-09,626,"tags=53%, list=6%, signal=50%","DHX36/BLM/DHX9/XRCC5/RUVBL1/CHD1L/RFC2/RAD50/RUVBL2/WRN/HELQ/SMARCAL1/MCM9/RFC5/DNA2/RFC3/POLQ/WRNIP1/MCM8/CHTF18/MCM5/MCM2/RFC4/GINS2/DSCC1/MCM3/RAD54B/BRIP1/MCM7/RECQL4/ERCC6L/MCM6/MCM4/DDX11/GINS4/RAD51"
"MF","GO:0004386","helicase activity",132,-0.778773736173923,-1.83236512537886,1e-10,8.37375e-09,7.08421052631579e-09,993,"tags=35%, list=9%, signal=32%","DDX31/DDX52/DHX36/BLM/DHX9/XRCC5/AQR/DDX24/RUVBL1/CHD1L/DDX54/DDX49/DHX37/HLTF/RFC2/RAD50/RUVBL2/WRN/HELQ/SMARCAL1/MCM9/RFC5/DNA2/RFC3/POLQ/WRNIP1/HELLS/MCM8/CHTF18/MCM5/RAD54L/MCM2/RFC4/GINS2/DSCC1/MCM3/RAD54B/BRIP1/MCM7/RECQL4/ERCC6L/MCM6/MCM4/DDX11/GINS4/RAD51"
"CC","GO:0005657","replication fork",62,-0.877739158210371,-1.93659653203582,1e-10,8.37375e-09,7.08421052631579e-09,507,"tags=47%, list=5%, signal=45%","RPA3/RFC2/CDC45/XRCC2/WRN/SMARCAL1/RFC5/RFC3/POLD1/RPA2/POLD3/PRIM1/POLA2/POLD2/DNMT1/PCNA/PRIM2/MCM10/RFC4/GINS2/MCM3/WDHD1/TONSL/POLA1/UHRF1/TIPIN/GINS4/MMS22L/TIMELESS"
"CC","GO:0005813","centrosome",448,-0.705506118559908,-1.70872308652159,1e-10,8.37375e-09,7.08421052631579e-09,1055,"tags=24%, list=10%, signal=23%","DYNLL2/RAB23/MZT1/TUBGCP6/TRIP4/AHI1/NPHP4/CETN2/PSMA1/KATNA1/DHX9/NIN/CCNE1/PLA2G6/IQCB1/AK6/POLR3H/CENPU/CCDC88A/CEP78/PSMB5/HAUS2/MAPRE1/NUBP2/RTTN/CTNNBL1/CCDC66/WDR62/BBS7/DCLRE1B/SLF1/CEP162/TUBG1/OBSL1/ODF2/WDR35/CEP41/CDC45/BBS4/XRCC2/CEP44/CNTLN/RUVBL2/WRN/CEP55/RANBP1/TUBGCP2/PIK3R5/APEX1/CENPF/CCDC77/POC1A/KIF20B/POC5/CCNB2/CEP152/LRRCC1/AURKB/CETN3/HAUS3/CEP135/HAUS7/NEK2/CCNB3/MASTL/CKAP2/ORC2/TUBE1/CEP112/HAUS1/E2F1/CCNB1/CCDC14/PCNA/CDK2/CHEK1/HAUS4/HAUS6/CDC20/HAUS8/TACC3/STIL/ESPL1/KIF23/SASS6/AURKA/ASPM/CCNE2/CENPJ/CDK1/PLK4/NUMA1/MCM3/SPICE1/DLGAP5/PLK1/CKAP2L/HAUS5/CCNF/GEN1/SPAG5/KNSTRN/KIF2C/KIF15/HMMR/NDC80/DDX11/SKA3"
"CC","GO:0005819","spindle",291,-0.787731188919019,-1.89756671749479,1e-10,8.37375e-09,7.08421052631579e-09,703,"tags=29%, list=7%, signal=27%","VRK1/WDR73/HAUS2/MAPRE1/NUBP2/KIFC1/FMN2/RANGAP1/WDR62/TTLL12/CEP162/TUBG1/INCENP/HDAC3/ODF2/CTTN/SKA2/CDC7/CEP44/TOPBP1/TUBGCP2/SKA1/CENPF/POC1A/KIF20B/KNTC1/AURKB/HAUS3/HAUS7/NEK2/RB1/CKAP2/BORA/HAUS1/ECT2/RACGAP1/SHCBP1/BUB1B/ATM/CDC6/CCNB1/PRC1/HSPB1/FBXO5/DSN1/HAUS4/CENPE/HAUS6/CDC20/HAUS8/TACC3/SPDL1/ESPL1/TTK/TERF1/MAD2L1/KIF23/AURKA/ASPM/KIF18A/KIF11/CDK1/MAD2L1BP/TPX2/PLK4/KIF20A/NUMA1/KIF4A/SPICE1/CDCA8/DLGAP5/PLK1/CKAP2L/HAUS5/NUSAP1/BIRC5/KIF14/SPAG5/KNSTRN/KIF2C/KIF15/DDX11/SKA3"
"BP","GO:0006260","DNA replication",224,-0.8501669537254,-2.02370164189456,1e-10,8.37375e-09,7.08421052631579e-09,1000,"tags=52%, list=9%, signal=48%","RFC1/DONSON/EME1/POLL/BLM/DUT/SUPT16H/DHX9/ZMPSTE24/CCNE1/CCDC88A/SSRP1/LRWD1/MSH3/RAD9A/SAMHD1/POLH/GRWD1/TOP3A/RMI1/ORC1/FEN1/RAD1/TERF2/RBBP4/RNASEH2A/RPA3/POLE3/RFC2/ATRIP/CDC45/CDC7/BRCA1/TOPBP1/RAD50/WRN/EXO1/CHEK2/RFWD3/RRM2/SMARCAL1/SSBP1/DBF4/MCM9/ATR/RMI2/RFC5/DNA2/RFC3/GINS1/POLD1/ORC5/POLQ/ORC4/RPA2/POLD3/PRIM1/WRNIP1/ORC2/RBBP8/POLA2/ATM/NASP/POLD2/ORC3/CDC6/CHAF1A/TICRR/MCM8/PCNA/PRIM2/CDT1/FBXO5/CDK2/CHEK1/CHTF18/MCM5/MCM10/CCNA2/CLSPN/GMNN/BARD1/MCM2/TERF1/RFC4/RRM1/CHAF1B/GINS2/DSCC1/CCNE2/CDK1/ATAD5/LIG1/MCM3/WDHD1/TONSL/GEN1/BRIP1/MCM7/E2F7/POLA1/RECQL4/MCM6/E2F8/MCM4/ESCO2/DDX11/GINS3/TIPIN/GINS4/RAD51/MMS22L/TIMELESS/DBF4B/POLE2/POLE"
"BP","GO:0006261","DNA-dependent DNA replication",131,-0.887823793540804,-2.08989546659861,1e-10,8.37375e-09,7.08421052631579e-09,586,"tags=55%, list=6%, signal=53%","ORC1/FEN1/TERF2/RPA3/POLE3/RFC2/CDC45/CDC7/TOPBP1/WRN/CHEK2/RFWD3/SMARCAL1/SSBP1/DBF4/MCM9/RFC5/DNA2/RFC3/GINS1/POLD1/ORC5/POLQ/ORC4/RPA2/POLD3/PRIM1/WRNIP1/ORC2/POLA2/POLD2/ORC3/CDC6/TICRR/PCNA/PRIM2/CDT1/FBXO5/CDK2/CHTF18/MCM5/MCM10/GMNN/MCM2/TERF1/RFC4/GINS2/DSCC1/CCNE2/ATAD5/LIG1/MCM3/WDHD1/TONSL/GEN1/MCM7/E2F7/POLA1/RECQL4/MCM6/E2F8/MCM4/DDX11/GINS3/TIPIN/GINS4/RAD51/MMS22L/TIMELESS/DBF4B/POLE2/POLE"
"BP","GO:0006275","regulation of DNA replication",89,-0.833893953218889,-1.90491488471638,1e-10,8.37375e-09,7.08421052631579e-09,436,"tags=44%, list=4%, signal=42%","DONSON/BLM/DHX9/ZMPSTE24/CCDC88A/MSH3/TERF2/RFC2/CDC7/CHEK2/SMARCAL1/DBF4/ATR/RFC5/DNA2/RFC3/ORC5/WRNIP1/ORC3/CDC6/TICRR/PCNA/CDT1/FBXO5/CDK2/CHTF18/CCNA2/GMNN/TERF1/RFC4/DSCC1/CDK1/ATAD5/E2F7/E2F8/ESCO2/TIPIN/TIMELESS/DBF4B"
"BP","GO:0006281","DNA repair",437,-0.767713742825267,-1.85954583762323,1e-10,8.37375e-09,7.08421052631579e-09,1326,"tags=37%, list=12%, signal=33%","FIGNL1/HMGB2/PSMD14/HINFP/MLH1/FANCM/PARP3/ASCC2/NPM1/RHNO1/HMGB1/MGME1/ZSWIM7/RAD21/RIF1/PARP2/LIG4/DDB1/SWI5/COPS6/USP47/REXO4/ASCC1/CCNH/RFC1/WRAP53/EME1/CETN2/ACTL6A/POLL/BLM/PAGR1/VCP/SUPT16H/POLR2K/DHX9/ZMPSTE24/SLF2/NSMCE2/SSRP1/XRCC5/MSH3/POLR2D/TDP2/RAD9A/GTF2H5/SAMHD1/WAS/AQR/POLH/POLR2H/RUVBL1/FMN2/CHD1L/DCLRE1B/RMI1/FEN1/RAD1/ASF1A/SLF1/TERF2/MEN1/RNASEH2A/FAAP24/RPA3/MUS81/PMS1/SWSAP1/RFC2/ATRIP/CDC45/CDC7/FANCC/XRCC2/FANCL/BRCA1/TOPBP1/FAAP100/RAD50/SMC6/RUVBL2/WRN/EXO1/HELQ/APEX1/CHEK2/RFWD3/FANCG/SMARCAL1/PARPBP/PARP1/FANCA/MCM9/ATR/RMI2/TRIP13/RFC5/PMS2/DNA2/RFC3/DEK/PALB2/UNG/POLD1/POLQ/RPA2/POLD3/WRNIP1/RBBP8/FANCB/ATM/ANKLE1/POLD2/CHAF1A/TICRR/RAD52/MCM8/PCNA/MSH2/CDK2/CHEK1/MCM5/TERF2IP/NEIL3/CLSPN/RAD54L/BARD1/MCM2/RFC4/CHAF1B/GINS2/FANCI/CDK1/MSH6/PTTG1/LIG1/MCM3/RAD51AP1/SFR1/WDHD1/RAD54B/TONSL/GEN1/FOXM1/BRIP1/MCM7/POLA1/RECQL4/MCM6/FANCD2/UHRF1/MCM4/ESCO2/DDX11/GINS4/RAD51/MMS22L/TIMELESS/POLE2/POLE"
"BP","GO:0006302","double-strand break repair",192,-0.792686555963241,-1.88148150608463,1e-10,8.37375e-09,7.08421052631579e-09,790,"tags=40%, list=7%, signal=38%","RAD21/RIF1/PARP2/LIG4/SWI5/WRAP53/EME1/POLL/BLM/VCP/SLF2/NSMCE2/XRCC5/TDP2/SAMHD1/WAS/FMN2/DCLRE1B/RMI1/FEN1/SLF1/RPA3/MUS81/SWSAP1/CDC45/CDC7/XRCC2/BRCA1/RAD50/WRN/HELQ/CHEK2/RFWD3/SMARCAL1/PARPBP/PARP1/MCM9/RMI2/TRIP13/DNA2/DEK/PALB2/POLQ/RPA2/RBBP8/FANCB/ATM/RAD52/MCM8/MSH2/CHEK1/MCM5/TERF2IP/RAD54L/BARD1/MCM2/GINS2/MCM3/RAD51AP1/SFR1/RAD54B/TONSL/GEN1/FOXM1/BRIP1/MCM7/POLA1/RECQL4/MCM6/FANCD2/MCM4/ESCO2/DDX11/GINS4/RAD51/MMS22L/TIMELESS"
"BP","GO:0006310","DNA recombination",204,-0.790930982282164,-1.87991670342058,1e-10,8.37375e-09,7.08421052631579e-09,1326,"tags=44%, list=12%, signal=39%","FIGNL1/HMGB2/PSMD14/MLH1/FANCM/PARP3/TSN/RHNO1/HMGB1/ZSWIM7/RAD21/RIF1/LIG4/SWI5/WRAP53/EME1/ACTL6A/POLL/BLM/PAGR1/NSMCE2/XRCC5/MSH3/SAMHD1/WAS/RUVBL1/RMI1/EXOSC3/FEN1/TERF2/RPA3/MUS81/SWSAP1/CDC45/CDC7/XRCC2/KPNA2/PTPRC/BRCA1/RAD50/SMC6/RUVBL2/WRN/EXO1/HELQ/APEX1/RFWD3/PARPBP/PARP1/MCM9/RMI2/TRIP13/PALB2/UNG/POLQ/RPA2/PSMC3IP/RBBP8/FANCB/ATM/RAD52/MCM8/MSH2/CHEK1/MCM5/TERF2IP/RAD54L/MCM2/GINS2/TOP2A/ATAD5/MSH6/MCM3/RAD51AP1/SFR1/RAD54B/TONSL/GEN1/BRIP1/MCM7/RECQL4/MND1/MCM6/FANCD2/MCM4/GINS4/RAD51/MMS22L/TIMELESS"
"BP","GO:0006323","DNA packaging",118,-0.830427430687355,-1.93996845348345,1e-10,8.37375e-09,7.08421052631579e-09,685,"tags=37%, list=6%, signal=35%","BEND3/GRWD1/RUVBL1/TSPYL1/ASF1A/IPO4/INCENP/RBBP4/CENPP/NOC2L/POLE3/BANF1/CENPW/DFFB/SUV39H1/OIP5/NCAPD2/CENPM/HELLS/NASP/CENPI/DNMT1/CCNB1/CHAF1A/SMC4/TTN/CENPL/MCM2/CENPK/CHAF1B/NCAPH/TOP2A/MCPH1/NCAPD3/CDK1/NCAPG/CENPQ/MIS18BP1/NUSAP1/CENPN/SMC2/CENPT/MIS18A/NCAPG2"
"BP","GO:0007051","spindle organization",149,-0.817191294595769,-1.93599624526505,1e-10,8.37375e-09,7.08421052631579e-09,687,"tags=34%, list=6%, signal=32%","HAUS2/MAPRE1/KIFC1/WDR62/TUBG1/INCENP/HDAC3/STMN1/TUBGCP2/CHEK2/CENPW/POC1A/NUF2/AURKB/HAUS3/HAUS7/NEK2/MYBL2/BORA/HAUS1/RACGAP1/CCNB1/PRC1/FBXO5/HAUS4/CENPE/HAUS6/CDC20/HAUS8/TACC3/STIL/ESPL1/TTK/KIF23/AURKA/ASPM/KIF11/CENPJ/TPX2/SPC25/NUMA1/KIF4A/SPICE1/DLGAP5/PLK1/HAUS5/BIRC5/SPAG5/KNSTRN/NDC80"
